DATE,TOURS_wind_speed,TOURS_humidity,TOURS_pressure,TOURS_global_radiation,TOURS_precipitation,TOURS_temp_min,TOURS_temp_max,TOURS_temp_mean
20070308,3.0,0.83,1.0254,1.32,0.0,2.6,12.2,7.4
20070309,3.9,0.85,1.032,0.78,0.04,6.7,12.9,9.8
20070310,1.9,0.78,1.0393,1.84,0.0,1.6,13.1,7.4
20070311,1.6,0.78,1.0325,1.87,0.0,1.0,15.5,8.2
20070312,1.2,0.72,1.026,1.81,0.0,1.6,16.4,9.0
20070313,2.0,0.75,1.0294,1.81,0.0,1.8,17.3,9.5
20070314,3.6,0.8,1.0325,1.61,0.0,6.0,14.8,10.4
20070315,2.1,0.67,1.0283,1.86,0.0,3.9,15.9,9.9
20070316,2.2,0.7,1.0289,1.92,0.0,3.4,13.7,8.6
20070317,3.2,0.9,1.0282,0.55,0.0,4.8,10.6,7.7
20070318,6.5,0.86,1.0128,0.5,0.28,7.8,9.9,8.8
20070319,6.2,0.83,1.0002,1.28,0.04,1.8,6.5,4.2
20070320,5.9,0.87,1.0079,0.81,0.14,0.2,7.8,4.0
20070321,4.6,0.8,1.0157,1.12,0.0,0.0,7.3,3.6
20070322,3.2,0.72,1.0182,1.33,0.0,-0.7,8.1,3.7
20070323,3.1,0.85,1.0135,0.86,0.0,0.8,7.3,4.0
20070324,4.6,0.85,1.013,1.11,0.1,2.6,10.0,6.3
20070325,3.4,0.87,1.0128,0.7,0.0,5.4,8.8,7.1
20070326,2.5,0.76,1.0148,2.11,0.0,0.4,14.6,7.5
20070327,2.6,0.65,1.0133,2.27,0.0,2.8,17.9,10.3
20070328,2.2,0.78,1.0147,1.71,0.0,6.3,17.0,11.6
20070329,3.0,0.86,1.0145,0.72,0.06,6.3,10.7,8.5
20070330,2.8,0.9,1.0103,0.54,0.1,2.7,6.0,4.4
20070331,3.9,0.84,1.0157,1.62,0.0,1.0,11.7,6.4
20070401,6.0,0.72,1.0185,1.71,0.02,3.5,16.5,10.0
20070402,4.6,0.64,1.0186,2.14,0.06,6.7,20.7,13.7
20070403,5.6,0.66,1.0162,2.22,0.0,8.4,16.4,12.4
20070404,6.6,0.66,1.0161,1.78,0.0,3.7,11.0,7.4
20070405,5.4,0.58,1.0198,2.49,0.0,3.4,15.0,9.2
20070406,3.5,0.66,1.0211,2.45,0.0,6.0,18.7,12.4
20070407,4.8,0.68,1.0223,2.42,0.0,7.8,16.5,12.2
20070408,4.1,0.7,1.0218,2.52,0.0,4.4,16.2,10.3
20070409,2.2,0.61,1.0198,2.57,0.0,4.3,19.9,12.1
20070410,2.8,0.66,1.0211,2.58,0.0,6.7,19.8,13.2
20070411,3.1,0.7,1.0197,2.38,0.0,5.6,20.2,12.9
20070412,3.0,0.72,1.0172,1.9,0.04,10.1,21.6,15.8
20070413,2.5,0.85,1.0173,0.8,0.06,12.4,19.1,15.8
20070414,2.2,0.79,1.0203,2.12,0.0,12.3,22.4,17.4
20070415,2.4,0.81,1.0215,2.24,0.02,11.4,24.1,17.8
20070416,2.8,0.78,1.0212,2.09,0.0,10.5,23.1,16.8
20070417,3.0,0.73,1.0211,2.47,0.0,8.5,22.7,15.6
20070418,3.8,0.69,1.0225,2.57,0.0,8.4,17.1,12.8
20070419,3.8,0.62,1.0184,2.83,0.0,4.8,18.6,11.7
20070420,4.4,0.62,1.0174,2.8,0.0,6.0,21.2,13.6
20070421,3.4,0.63,1.0183,2.78,0.0,7.3,23.5,15.4
20070422,2.1,0.61,1.0198,2.6,0.0,8.1,25.8,17.0
20070423,2.5,0.54,1.0211,2.89,0.0,9.2,24.9,17.0
20070424,2.1,0.64,1.0163,1.56,0.0,8.0,25.5,16.8
20070425,4.0,0.72,1.0136,2.48,0.0,12.3,22.9,17.6
20070426,2.8,0.79,1.0147,2.41,0.0,10.4,24.4,17.4
20070427,1.8,0.82,1.0184,1.14,0.08,12.4,20.9,16.6
20070428,2.6,0.67,1.0189,2.73,0.0,10.2,25.0,17.6
20070429,2.8,0.68,1.0149,2.46,0.0,12.3,25.8,19.0
20070430,2.1,0.74,1.0087,2.59,0.18,8.8,23.3,16.0
20070501,1.8,0.86,1.0073,2.04,1.1,13.1,21.3,17.2
20070502,2.4,0.86,1.008,2.02,0.08,10.8,20.4,15.6
20070503,3.0,0.76,1.0105,2.82,0.0,7.3,20.2,13.8
20070504,4.5,0.81,1.0106,1.98,0.0,8.3,18.1,13.2
20070505,4.4,0.78,1.0163,2.0,0.02,9.0,19.2,14.1
20070506,3.0,0.76,1.0216,2.87,0.0,5.1,18.8,12.0
20070507,6.2,0.85,1.0207,1.06,0.16,11.4,18.1,14.8
20070508,7.0,0.92,1.0207,1.1,0.2,13.8,18.8,16.3
20070509,5.8,0.77,1.021,2.0,0.0,13.2,20.7,17.0
20070510,4.9,0.74,1.0127,2.38,0.02,9.4,24.0,16.7
20070511,6.2,0.74,1.012,1.95,0.28,11.4,18.8,15.1
20070512,4.8,0.72,1.0118,2.13,0.3,11.2,20.1,15.6
20070513,5.8,0.74,1.006,2.0,0.1,11.5,21.8,16.6
20070514,5.6,0.76,1.0112,1.68,0.2,12.1,17.2,14.6
20070515,4.8,0.82,1.0194,1.84,0.5,6.3,15.6,11.0
20070516,4.9,0.85,1.0167,1.39,0.32,11.3,16.5,13.9
20070517,5.0,0.93,1.0169,0.54,0.0,13.3,17.4,15.4
20070518,2.5,0.84,1.0168,2.24,0.0,12.3,24.4,18.4
20070519,2.0,0.78,1.0142,1.45,0.02,15.0,19.0,17.0
20070520,3.5,0.91,1.0119,0.76,0.44,11.2,15.0,13.1
20070521,4.1,0.77,1.0132,2.4,0.06,13.3,23.5,18.4
20070522,2.6,0.83,1.0201,2.53,0.02,11.4,21.0,16.2
20070523,4.1,0.84,1.0191,1.96,0.0,13.1,21.5,17.3
20070524,3.4,0.75,1.0123,3.02,0.0,13.6,27.3,20.4
20070525,1.9,0.87,1.0066,1.63,1.48,16.1,27.2,21.7
20070526,3.1,0.86,1.0037,1.44,0.0,13.2,20.6,16.9
20070527,5.6,0.89,0.9979,1.11,1.5,8.0,14.7,11.4
20070528,6.0,0.86,1.0039,1.18,0.02,8.9,11.4,10.2
20070529,3.1,0.69,1.013,3.09,0.0,3.8,17.4,10.6
20070530,4.6,0.88,1.0103,1.07,0.4,11.4,17.9,14.6
20070531,2.9,0.87,1.0109,1.86,1.08,9.3,18.3,13.8
20070601,2.8,0.81,1.0189,2.51,0.0,8.5,19.8,14.2
20070602,2.5,0.76,1.0233,2.63,0.02,8.9,23.2,16.0
20070603,2.4,0.75,1.0205,2.54,1.74,11.9,24.4,18.2
20070604,3.6,0.88,1.0192,1.75,0.4,13.9,22.2,18.0
20070605,3.8,0.76,1.0162,2.84,0.0,15.5,25.4,20.4
20070606,3.9,0.73,1.0135,3.16,0.0,15.0,26.1,20.6
20070607,2.8,0.88,1.015,0.95,0.0,14.9,19.0,17.0
20070608,1.6,0.9,1.0175,0.64,0.0,16.3,19.2,17.8
20070609,2.4,0.81,1.0162,2.21,0.0,16.2,25.0,20.6
20070610,2.5,0.75,1.0136,2.37,0.02,15.5,26.8,21.2
20070611,3.2,0.84,1.0142,1.47,0.02,17.4,24.5,21.0
20070612,2.5,0.78,1.013,2.42,0.0,15.4,25.1,20.2
20070613,2.8,0.76,1.0072,2.08,0.0,13.5,25.3,19.4
20070614,2.5,0.93,1.0033,1.05,2.64,15.6,22.1,18.8
20070615,6.1,0.8,1.0062,2.26,0.08,13.8,21.0,17.4
20070616,5.4,0.69,1.0086,2.47,0.04,13.5,22.3,17.9
20070617,3.1,0.91,1.0063,0.92,2.0,8.8,18.6,13.7
20070618,3.1,0.76,1.0102,2.76,1.22,15.1,24.7,19.9
20070619,4.5,0.74,1.0088,2.52,0.18,16.1,29.5,22.8
20070620,2.8,0.72,1.0147,2.43,0.0,13.1,23.0,18.0
20070621,4.8,0.68,1.0143,2.39,0.32,13.7,21.2,17.4
20070622,6.9,0.84,1.0111,1.7,0.78,13.3,18.9,16.1
20070623,4.0,0.77,1.0152,1.58,0.18,13.5,20.4,17.0
20070624,4.6,0.72,1.0099,2.38,0.8,11.8,23.7,17.8
20070625,7.9,0.74,1.0076,2.61,0.14,12.2,19.8,16.0
20070626,4.4,0.77,1.0125,1.44,0.04,12.5,17.8,15.2
20070627,4.4,0.68,1.0138,2.24,0.02,9.2,19.2,14.2
20070628,3.9,0.7,1.0159,1.62,0.0,12.4,19.9,16.2
20070629,5.5,0.75,1.0172,1.6,0.0,11.9,21.1,16.5
20070630,2.5,0.71,1.0148,2.35,0.22,15.5,24.1,19.8
20070701,5.1,0.81,1.01,1.91,0.08,15.1,21.6,18.4
20070702,5.8,0.74,1.0108,2.05,0.64,14.0,20.6,17.3
20070703,6.6,0.8,1.0069,1.59,0.68,13.5,21.9,17.7
20070704,5.8,0.75,1.0151,2.3,0.38,11.3,20.6,16.0
20070705,5.5,0.76,1.0193,1.94,0.16,11.4,20.6,16.0
20070706,4.4,0.69,1.0175,3.09,0.0,15.2,23.0,19.1
20070707,1.8,0.69,1.0185,2.01,0.0,13.1,22.5,17.8
20070708,2.5,0.76,1.0172,1.72,0.06,14.2,22.9,18.6
20070709,3.9,0.76,1.0179,2.31,0.52,10.7,18.9,14.8
20070710,4.1,0.83,1.0165,1.79,0.48,11.7,19.0,15.4
20070711,2.9,0.75,1.019,1.37,0.0,11.9,19.5,15.7
20070712,3.2,0.79,1.0201,1.88,0.0,12.1,23.0,17.6
20070713,3.2,0.61,1.014,3.18,0.0,13.4,29.8,21.6
20070714,2.4,0.71,1.0136,3.1,0.0,16.5,28.7,22.6
20070715,4.5,0.57,1.0097,3.06,0.0,19.7,31.1,25.4
20070716,2.6,0.89,1.013,0.81,0.5,16.4,21.4,18.9
20070717,3.9,0.67,1.0184,3.13,0.0,13.5,25.4,19.4
20070718,2.1,0.65,1.0196,2.96,0.0,13.4,25.2,19.3
20070719,1.9,0.62,1.0149,2.58,0.0,14.9,26.9,20.9
20070720,4.5,0.68,1.0167,2.5,0.0,14.9,22.6,18.8
20070721,3.2,0.69,1.0169,2.5,0.0,10.2,22.8,16.5
20070722,3.4,0.64,1.0116,2.52,0.46,12.0,22.7,17.4
20070723,3.8,0.87,1.0003,1.27,2.22,15.1,19.3,17.2
20070724,3.5,0.76,1.0127,1.97,0.0,14.0,23.3,18.6
20070725,3.9,0.72,1.017,3.06,0.0,12.6,23.5,18.0
20070726,5.6,0.72,1.0141,2.42,0.0,13.3,25.2,19.2
20070727,5.5,0.69,1.0173,2.52,0.02,15.3,25.1,20.2
20070728,4.2,0.8,1.0196,1.2,0.04,17.1,22.8,20.0
20070729,5.1,0.89,1.0186,0.84,0.48,15.2,21.5,18.4
20070730,2.5,0.66,1.0204,2.67,0.0,10.4,21.9,16.2
20070731,4.4,0.56,1.0173,3.18,0.0,10.5,23.3,16.9
20070801,4.8,0.61,1.0099,2.97,0.0,10.7,28.9,19.8
20070802,3.4,0.66,1.0164,1.94,0.0,12.7,21.8,17.2
20070803,1.4,0.68,1.0228,2.77,0.0,10.8,24.8,17.8
20070804,2.9,0.62,1.0203,3.13,0.0,11.9,28.0,20.0
20070805,2.2,0.59,1.0102,3.02,0.16,14.9,33.6,24.2
20070806,2.9,0.81,1.013,1.32,0.32,15.8,21.9,18.8
20070807,2.1,0.75,1.0158,2.1,0.02,10.3,22.7,16.5
20070808,3.4,0.8,1.0178,1.68,0.02,11.0,19.5,15.2
20070809,3.0,0.67,1.0194,2.29,0.0,9.8,21.9,15.8
20070810,2.9,0.74,1.0176,1.1,0.0,11.8,19.2,15.5
20070811,1.8,0.82,1.0154,0.8,0.0,16.1,20.4,18.2
20070812,2.5,0.74,1.0115,2.09,0.0,13.1,26.0,19.6
20070813,1.8,0.66,1.0135,2.08,0.0,12.5,23.3,17.9
20070814,5.2,0.81,1.009,1.16,0.36,11.5,24.3,17.9
20070815,5.2,0.88,1.0061,0.55,0.5,17.7,21.2,19.4
20070816,4.0,0.72,1.0161,2.11,0.02,12.5,22.0,17.2
20070817,3.0,0.72,1.0209,2.1,0.02,10.2,21.6,15.9
20070818,3.4,0.68,1.0151,2.08,0.18,10.0,21.7,15.8
20070819,4.8,0.83,1.0112,1.57,0.56,15.1,20.6,17.8
20070820,5.9,0.85,1.0059,1.21,2.2,12.2,18.3,15.2
20070821,3.0,0.87,1.0087,1.62,0.54,11.9,19.9,15.9
20070822,3.9,0.92,1.0103,0.36,0.98,14.5,17.0,15.8
20070823,3.1,0.92,1.0131,0.57,0.84,15.1,19.8,17.4
20070824,1.1,0.82,1.0223,1.44,0.02,15.4,22.6,19.0
20070825,3.1,0.76,1.0267,2.5,0.0,14.5,27.0,20.8
20070826,3.6,0.79,1.0249,1.03,0.0,17.0,24.8,20.9
20070827,5.6,0.71,1.0205,2.18,0.0,16.6,25.6,21.1
20070828,6.1,0.67,1.015,1.81,0.06,12.8,22.7,17.8
20070829,5.6,0.61,1.0153,1.65,0.0,13.0,20.9,17.0
20070830,3.5,0.64,1.0217,2.36,0.0,8.8,21.7,15.2
20070831,2.2,0.77,1.0236,1.36,0.0,11.3,22.5,16.9
20070901,2.1,0.74,1.0231,1.61,0.02,12.3,22.5,17.4
20070902,2.1,0.77,1.0208,2.02,0.02,10.2,21.8,16.0
20070903,2.8,0.84,1.0201,0.76,0.02,10.0,20.2,15.1
20070904,4.1,0.63,1.0268,2.17,0.0,9.5,19.2,14.4
20070905,3.2,0.63,1.03,2.5,0.0,7.5,20.3,13.9
20070906,3.0,0.79,1.0285,1.29,0.04,10.9,22.4,16.6
20070907,4.8,0.75,1.0276,1.56,0.0,15.9,21.8,18.8
20070908,3.8,0.68,1.0241,2.39,0.0,12.0,24.3,18.2
20070909,2.6,0.75,1.0223,1.28,0.0,12.1,22.3,17.2
20070910,2.6,0.74,1.0214,1.81,0.0,8.9,21.6,15.2
20070911,2.8,0.68,1.0236,1.96,0.0,10.0,20.6,15.3
20070912,5.1,0.67,1.0242,2.08,0.0,10.3,21.7,16.0
20070913,3.8,0.66,1.0203,2.28,0.0,10.2,23.8,17.0
20070914,1.8,0.68,1.0215,2.21,0.02,8.9,24.6,16.8
20070915,1.2,0.74,1.0232,2.02,0.0,9.6,24.2,16.9
20070916,2.0,0.64,1.0159,2.19,0.0,11.4,27.5,19.4
20070917,2.6,0.85,1.0127,0.7,0.26,12.8,19.7,16.2
20070918,2.8,0.72,1.0235,1.68,0.0,7.9,16.7,12.3
20070919,0.8,0.7,1.0258,2.02,0.0,4.1,17.9,11.0
20070920,1.8,0.69,1.0239,1.98,0.0,6.2,20.6,13.4
20070921,1.7,0.66,1.0199,1.82,0.04,7.8,24.3,16.0
20070922,1.7,0.89,1.0218,0.39,0.98,10.1,16.8,13.4
20070923,2.1,0.86,1.0215,1.36,0.0,11.0,20.7,15.8
20070924,3.6,0.78,1.0175,0.92,0.12,13.4,19.0,16.2
20070925,3.4,0.8,1.0183,1.66,0.82,7.2,19.0,13.1
20070926,4.1,0.82,1.0168,1.12,0.04,8.5,15.6,12.0
20070927,4.5,0.8,1.0136,1.04,0.0,5.6,15.8,10.7
20070928,3.4,0.78,1.0119,1.34,0.0,8.0,17.9,13.0
20070929,1.3,0.73,1.0155,1.55,0.0,4.2,18.8,11.5
20070930,3.2,0.78,1.0184,1.32,0.04,6.3,21.1,13.7
20071001,2.3,0.88,1.0184,0.86,0.04,15.5,23.5,19.5
20071002,1.5,0.93,1.0176,0.49,0.88,15.5,21.7,18.6
20071003,1.8,0.94,1.0171,0.69,0.1,13.2,20.7,17.0
20071004,4.0,0.93,1.0199,0.28,0.0,14.5,16.2,15.4
20071005,5.0,0.82,1.0187,1.19,0.32,14.0,20.8,17.4
20071006,2.8,0.8,1.0184,1.48,0.0,12.6,20.7,16.7
20071007,1.0,0.81,1.02,1.46,0.0,9.9,21.4,15.6
20071008,1.6,0.81,1.0242,0.97,0.0,11.1,19.1,15.1
20071009,2.5,0.77,1.0256,1.27,0.5,10.2,20.0,15.1
20071010,2.7,0.83,1.0231,1.3,0.02,11.0,17.7,14.4
20071011,3.0,0.85,1.026,1.11,0.0,9.3,17.0,13.2
20071012,2.4,0.87,1.0252,0.94,0.02,6.5,15.9,11.2
20071013,4.1,0.85,1.0226,0.82,0.02,9.2,15.8,12.5
20071014,2.0,0.85,1.0186,1.28,0.02,7.8,20.7,14.2
20071015,2.7,0.84,1.0184,1.24,0.02,9.1,19.1,14.1
20071016,3.2,0.78,1.0178,1.4,0.1,9.8,21.2,15.5
20071017,2.9,0.86,1.0217,0.91,0.64,12.3,18.2,15.2
20071018,3.3,0.74,1.0314,1.5,0.0,4.7,14.4,9.5
20071019,4.3,0.77,1.0323,1.38,0.0,4.7,13.1,8.9
20071020,4.3,0.74,1.0324,1.38,0.0,3.8,11.6,7.7
20071021,3.1,0.67,1.0286,1.43,0.0,0.6,12.4,6.5
20071022,3.2,0.72,1.0223,0.89,0.0,1.3,12.2,6.8
20071023,4.6,0.75,1.0196,1.32,0.0,0.6,9.6,5.1
20071024,5.9,0.71,1.0188,1.24,0.0,3.8,11.3,7.6
20071025,3.6,0.74,1.0189,0.36,0.0,5.8,10.0,7.9
20071026,1.9,0.77,1.0214,0.3,0.0,7.5,10.7,9.1
20071027,0.9,0.78,1.0285,0.36,0.0,8.2,11.2,9.7
20071028,2.3,0.8,1.0232,0.59,0.34,6.0,10.7,8.4
20071029,3.5,0.9,1.0157,0.36,1.74,8.3,13.1,10.7
20071030,2.5,0.87,1.0234,0.74,0.04,4.6,13.4,9.0
20071031,2.8,0.81,1.0299,1.15,0.0,2.7,12.5,7.6
20071101,3.2,0.83,1.0325,0.89,0.0,2.8,13.3,8.0
20071102,3.7,0.82,1.0324,0.31,0.0,10.7,11.6,11.2
20071103,3.4,0.89,1.0289,0.34,0.0,10.6,14.3,12.5
20071104,3.7,0.76,1.0268,0.74,0.0,10.6,14.1,12.4
20071105,2.2,0.77,1.0291,1.08,0.0,4.9,11.9,8.4
20071106,2.5,0.78,1.0328,1.04,0.0,4.2,12.9,8.5
20071107,2.4,0.85,1.0306,0.45,0.0,1.1,10.0,5.6
20071108,3.7,0.86,1.0235,0.24,0.02,8.3,11.1,9.7
20071109,3.3,0.73,1.0284,0.75,0.0,4.0,11.1,7.6
20071110,4.2,0.83,1.0273,0.29,0.02,1.9,11.4,6.6
20071111,4.8,0.79,1.0222,0.55,0.04,7.2,13.4,10.3
20071112,1.6,0.84,1.0243,0.38,0.0,4.8,8.6,6.7
20071113,3.8,0.86,1.0183,0.62,0.12,-1.3,9.1,3.9
20071114,4.1,0.8,1.0165,0.59,0.06,4.8,9.6,7.2
20071115,3.2,0.75,1.0252,0.92,0.0,-0.6,5.3,2.4
20071116,2.6,0.78,1.0289,0.91,0.0,-3.6,3.6,0.0
20071117,2.2,0.8,1.0255,0.89,0.0,-4.4,4.8,0.2
20071118,3.8,0.89,1.0074,0.35,0.84,-4.4,6.4,1.0
20071119,4.4,0.91,1.0037,0.19,0.7,1.9,9.1,5.5
20071120,3.1,0.94,1.0006,0.12,2.1,6.7,12.0,9.4
20071121,2.8,0.91,1.0052,0.62,0.0,8.2,12.7,10.4
20071122,2.0,0.92,1.0065,0.6,0.46,4.2,14.0,9.1
20071123,3.8,0.87,1.0178,0.21,0.62,6.6,8.3,7.4
20071124,3.1,0.82,1.0274,0.81,0.04,1.0,7.4,4.2
20071125,2.4,0.92,1.0274,0.33,0.0,0.8,10.0,5.4
20071126,1.2,0.91,1.0314,0.39,0.0,2.2,10.1,6.2
20071127,1.6,0.88,1.0291,0.42,0.0,5.8,9.0,7.4
20071128,1.9,0.81,1.0211,0.77,0.04,0.2,8.1,4.2
20071129,3.1,0.92,1.0145,0.21,0.16,1.4,8.2,4.8
20071130,3.3,0.95,1.0148,0.34,0.4,5.5,10.2,7.8
20071201,5.7,0.86,1.0133,0.48,0.0,6.9,11.3,9.1
20071202,8.8,0.87,1.0079,0.07,1.9,8.2,12.5,10.4
20071203,6.1,0.82,1.0108,0.51,0.02,7.9,11.9,9.9
20071204,3.4,0.89,1.0221,0.61,0.0,6.1,12.7,9.4
20071205,5.3,0.89,1.0206,0.21,0.08,10.2,12.3,11.2
20071206,6.2,0.93,1.0202,0.14,0.3,8.8,13.5,11.2
20071207,7.0,0.79,1.0123,0.48,0.06,8.9,13.4,11.2
20071208,5.8,0.9,1.008,0.1,1.08,4.6,12.6,8.6
20071209,8.7,0.79,0.9973,0.41,0.3,7.4,10.2,8.8
20071210,5.9,0.83,1.0132,0.28,0.04,6.9,8.3,7.6
20071211,2.7,0.86,1.0307,0.55,0.0,1.8,7.2,4.5
20071212,1.8,0.93,1.0365,0.39,0.0,-1.9,3.1,0.6
20071213,3.8,0.91,1.0368,0.26,0.0,-0.5,4.5,2.0
20071214,5.1,0.84,1.0343,0.66,0.0,0.1,3.5,1.8
20071215,5.4,0.78,1.03,0.66,0.0,-1.8,1.4,-0.2
20071216,4.2,0.82,1.0307,0.65,0.0,-4.0,0.1,-2.0
20071217,5.8,0.8,1.0271,0.48,0.0,-3.2,0.3,-1.4
20071218,3.8,0.8,1.0313,0.66,0.0,-3.6,1.6,-1.0
20071219,3.6,0.86,1.0341,0.64,0.0,-5.6,-2.0,-3.8
20071220,3.9,0.82,1.0298,0.65,0.0,-5.4,2.5,-1.4
20071221,3.1,0.78,1.025,0.61,0.0,-2.5,5.3,1.4
20071222,2.1,0.84,1.0252,0.21,0.0,-1.9,3.0,0.6
20071223,1.1,0.84,1.0288,0.61,0.0,-2.2,7.7,2.8
20071224,1.7,0.86,1.0277,0.65,0.0,-3.3,6.9,1.8
20071225,2.0,0.88,1.0213,0.35,0.12,-2.8,4.6,0.9
20071226,2.0,0.96,1.0302,0.27,0.02,1.0,5.1,3.0
20071227,1.6,0.97,1.0334,0.2,0.0,3.7,8.8,6.2
20071228,3.2,0.97,1.0286,0.21,0.02,3.5,6.8,5.2
20071229,4.3,0.92,1.0227,0.18,0.24,2.9,9.3,6.1
20071230,1.5,0.97,1.0297,0.25,0.0,1.1,4.5,2.8
20071231,1.3,0.99,1.0309,0.27,0.0,2.3,6.1,4.2
20080101,3.9,0.89,1.0217,0.55,0.0,0.9,4.5,2.7
20080102,5.2,0.9,1.0095,0.38,0.82,-1.1,3.8,1.3
20080103,3.6,0.94,0.997,0.23,0.2,0.2,7.1,3.6
20080104,5.2,0.92,1.0053,0.21,1.16,6.0,10.0,8.0
20080105,4.2,0.93,1.0073,0.18,0.7,8.0,10.9,9.4
20080106,3.5,0.96,1.0143,0.18,1.14,7.0,12.6,9.8
20080107,4.7,0.83,1.022,0.71,0.0,7.9,11.8,9.8
20080108,3.4,0.96,1.0203,0.21,0.1,4.4,8.4,6.4
20080109,4.0,0.89,1.0179,0.43,0.16,5.6,10.3,8.0
20080110,5.8,0.9,1.0136,0.22,0.0,1.7,11.4,6.6
20080111,7.3,0.84,1.0007,0.09,0.54,7.6,11.0,9.3
20080112,4.1,0.8,1.0147,0.72,0.0,2.9,9.5,6.2
20080113,4.8,0.8,1.0101,0.52,0.06,5.2,9.5,7.4
20080114,5.3,0.84,1.008,0.4,0.02,5.0,10.5,7.8
20080115,8.6,0.88,0.9994,0.13,2.12,7.2,9.6,8.4
20080116,4.3,0.9,0.9999,0.28,0.6,5.9,8.9,7.4
20080117,5.4,0.93,1.012,0.16,0.04,6.0,12.1,9.0
20080118,5.2,0.91,1.0232,0.17,0.02,8.5,13.1,10.8
20080119,3.7,0.81,1.0302,0.27,0.0,11.3,13.4,12.4
20080120,1.8,0.75,1.0292,0.24,0.0,10.2,12.4,11.3
20080121,4.8,0.84,1.0229,0.27,0.02,8.3,11.5,9.9
20080122,3.1,0.77,1.0275,0.78,0.0,7.1,10.9,9.0
20080123,2.1,0.86,1.0313,0.68,0.0,1.7,13.0,7.4
20080124,1.8,0.94,1.033,0.3,0.0,1.3,8.9,5.1
20080125,1.1,0.86,1.0414,0.93,0.0,-0.7,10.9,5.1
20080126,2.4,0.85,1.0388,0.99,0.0,-2.2,10.6,4.2
20080127,1.2,0.82,1.0366,0.96,0.0,-2.4,10.7,4.1
20080128,1.6,0.91,1.0342,0.89,0.0,-3.2,6.8,1.8
20080129,2.2,0.97,1.0289,0.26,0.0,-2.0,1.2,-0.4
20080130,2.1,0.96,1.03,0.17,0.16,-0.3,4.5,2.1
20080131,6.2,0.93,1.0208,0.62,0.82,-2.1,10.0,4.0
20080201,6.0,0.94,1.0068,0.14,0.92,4.5,11.0,7.8
20080202,2.1,0.84,1.0197,1.07,0.0,-0.9,8.3,3.7
20080203,5.5,0.75,1.0052,0.78,0.48,-1.7,9.5,3.9
20080204,5.2,0.83,1.0084,0.81,0.2,4.8,8.9,6.8
20080205,8.1,0.87,1.0153,0.17,1.0,5.0,12.8,8.9
20080206,3.3,0.82,1.0295,1.01,0.0,9.2,13.1,11.2
20080207,2.6,0.82,1.0351,1.11,0.0,1.8,13.5,7.6
20080208,4.1,0.72,1.031,1.17,0.0,2.6,14.9,8.8
20080209,2.6,0.73,1.0301,1.17,0.0,0.7,11.9,6.3
20080210,3.5,0.75,1.0303,1.19,0.0,0.4,12.6,6.5
20080211,3.9,0.78,1.0291,1.14,0.0,0.8,10.1,5.5
20080212,3.3,0.74,1.0311,1.18,0.0,0.2,11.5,5.8
20080213,3.0,0.8,1.0316,1.19,0.0,0.6,11.0,5.8
20080214,3.6,0.83,1.0317,1.21,0.0,0.1,10.5,5.3
20080215,5.3,0.93,1.0327,0.25,0.0,0.1,2.0,1.0
20080216,5.3,0.75,1.0354,1.34,0.0,-1.7,6.1,2.2
20080217,3.2,0.74,1.0353,1.27,0.0,-2.5,8.5,3.0
20080218,3.6,0.77,1.0288,1.32,0.0,-1.0,11.6,5.3
20080219,2.6,0.82,1.0211,0.56,0.28,-0.2,10.8,5.3
20080220,2.2,0.93,1.0206,0.33,0.26,7.1,10.9,9.0
20080221,1.9,0.94,1.0288,0.52,0.0,5.8,10.6,8.2
20080222,2.3,0.91,1.0308,0.72,0.0,7.0,13.4,10.2
20080223,1.4,0.85,1.028,1.02,0.0,5.3,15.7,10.5
20080224,3.3,0.77,1.0207,1.36,0.08,2.8,18.2,10.5
20080225,2.0,0.85,1.0215,0.74,0.02,9.5,15.2,12.4
20080226,4.3,0.91,1.0165,0.26,0.4,7.3,12.0,9.6
20080227,2.4,0.87,1.0211,0.73,0.14,5.2,11.0,8.1
20080228,3.2,0.94,1.0212,0.37,0.04,8.4,13.7,11.0
20080229,5.7,0.9,1.0205,0.39,0.38,10.8,13.5,12.2
20080301,6.3,0.78,1.0184,1.3,0.02,10.3,14.6,12.5
20080302,4.6,0.93,1.0189,0.6,0.1,7.2,13.6,10.4
20080303,4.6,0.81,1.0168,0.87,0.4,6.6,10.3,8.4
20080304,5.8,0.77,1.0224,1.15,0.0,2.7,7.7,5.2
20080305,4.2,0.68,1.0328,1.46,0.0,0.3,7.3,3.8
20080306,1.9,0.82,1.0271,0.75,0.0,-2.1,8.8,3.4
20080307,3.1,0.84,1.0176,0.64,0.12,5.7,10.2,8.0
20080308,3.2,0.84,1.0128,1.07,0.0,-0.1,10.4,5.1
20080309,5.4,0.86,1.0036,0.87,0.34,6.9,11.2,9.0
20080310,10.1,0.8,0.9906,0.66,1.16,4.3,11.0,7.6
20080311,7.6,0.9,1.0019,0.39,0.34,5.9,12.7,9.3
20080312,6.6,0.76,1.0138,1.22,0.04,9.3,12.5,10.9
20080313,4.1,0.8,1.0188,0.98,0.0,4.4,13.1,8.8
20080314,3.3,0.76,1.0152,1.33,0.0,8.8,16.2,12.5
20080315,4.7,0.82,1.0049,0.86,0.66,6.2,18.9,12.5
20080316,7.6,0.84,1.0052,1.07,0.76,8.7,13.8,11.2
