DATE,DE_BILT_cloud_cover,DE_BILT_wind_speed,DE_BILT_wind_gust,DE_BILT_humidity,DE_BILT_pressure,DE_BILT_global_radiation,DE_BILT_precipitation,DE_BILT_sunshine,DE_BILT_temp_min,DE_BILT_temp_max,DE_BILT_temp_mean
20080426,6,2.9,7.0,0.68,1.0262,2.16,0.0,8.4,8.5,20.7,14.6
20080427,7,3.8,9.0,0.56,1.0163,2.02,0.0,7.3,10.8,22.1,16.9
20080428,8,2.6,7.0,0.81,1.0061,0.84,0.19,0.5,9.9,15.7,12.4
20080429,7,3.9,14.0,0.82,1.0014,1.69,0.45,5.0,8.6,14.9,11.1
20080430,6,5.8,14.0,0.7,0.9981,1.46,0.0,3.5,7.7,15.9,12.5
20080501,4,4.1,10.0,0.79,1.0105,2.13,0.02,8.1,5.9,14.9,9.9
20080502,4,2.5,8.0,0.77,1.022,2.26,0.0,8.9,3.7,16.5,10.4
20080503,2,2.5,6.0,0.65,1.0263,2.74,0.0,12.3,3.1,19.8,13.1
20080504,0,3.7,9.0,0.51,1.0247,2.93,0.0,13.7,8.8,21.7,15.6
20080505,0,4.0,10.0,0.5,1.0267,2.98,0.0,14.0,8.3,22.0,16.3
20080506,1,3.5,8.0,0.6,1.0254,2.7,0.0,11.8,9.7,23.8,17.5
20080507,1,2.9,7.0,0.56,1.0214,2.99,0.0,13.9,10.9,25.5,18.3
20080508,0,3.4,10.0,0.51,1.0177,3.02,0.0,14.0,11.1,25.1,18.8
20080509,0,3.6,10.0,0.5,1.0157,3.03,0.0,14.0,10.2,26.3,19.6
20080510,0,3.2,10.0,0.46,1.0179,3.03,0.0,13.9,11.9,27.4,20.5
20080511,0,3.5,9.0,0.44,1.0193,3.08,0.0,14.2,9.1,26.3,19.7
20080512,2,3.3,9.0,0.46,1.0181,2.87,0.0,12.6,10.8,26.9,19.8
20080513,3,3.8,10.0,0.58,1.0166,2.57,0.0,10.4,10.8,26.0,19.2
20080514,3,2.5,7.0,0.63,1.0131,2.76,0.0,11.7,12.2,26.6,19.0
20080515,7,2.3,7.0,0.77,1.0087,1.49,0.28,3.4,12.8,23.4,16.8
20080516,8,1.8,5.0,0.93,1.0072,0.9,0.71,0.5,11.4,15.2,13.0
20080517,8,3.1,8.0,0.91,1.0078,0.85,0.53,0.3,9.7,12.3,10.9
20080518,4,3.3,9.0,0.69,1.0129,2.18,0.0,7.5,4.2,15.5,10.4
20080519,5,2.9,9.0,0.72,1.0167,1.68,0.05,4.4,1.9,14.5,9.2
20080520,1,3.6,9.0,0.63,1.0189,3.15,0.0,14.2,1.5,16.8,10.9
20080521,2,3.3,9.0,0.6,1.0178,2.74,0.0,11.2,5.4,19.5,13.2
20080522,5,2.1,6.0,0.62,1.0162,1.98,0.0,6.1,7.3,21.3,15.0
20080523,5,3.2,9.0,0.51,1.0143,2.43,0.0,9.0,10.3,22.9,17.1
20080524,5,5.1,12.0,0.52,1.0117,2.6,0.0,10.1,12.1,23.3,18.4
20080525,7,4.8,10.0,0.78,1.013,0.98,0.14,0.7,12.3,18.1,14.9
20080526,8,5.9,13.0,0.86,1.0123,0.88,0.14,0.3,12.5,15.6,13.9
20080527,6,4.5,10.0,0.79,1.0112,1.43,0.01,2.8,12.0,22.0,17.3
20080528,5,4.3,11.0,0.72,1.01,1.94,0.03,5.7,12.2,25.8,19.4
20080529,6,2.2,10.0,0.89,1.0116,1.3,0.53,2.1,11.9,21.2,16.7
20080530,7,2.3,11.0,0.89,1.0114,1.38,0.06,2.5,12.1,20.3,16.1
20080531,7,2.6,9.0,0.85,1.0153,1.87,0.77,5.2,11.9,19.5,15.0
20080601,6,1.6,5.0,0.9,1.0147,1.67,0.01,3.5,12.6,22.4,16.7
20080602,6,2.7,10.0,0.75,1.0113,2.39,1.96,7.9,14.5,28.8,22.0
20080603,7,2.8,8.0,0.88,1.0114,1.97,0.25,5.2,13.5,23.7,18.7
20080604,6,2.1,6.0,0.88,1.0161,1.39,0.0,2.1,11.9,21.1,16.5
20080605,8,2.5,6.0,0.92,1.0156,0.74,0.0,0.0,13.5,17.8,15.7
20080606,5,2.3,9.0,0.68,1.013,2.68,0.0,9.8,13.5,25.1,19.7
20080607,5,2.3,6.0,0.85,1.0158,2.32,0.0,7.3,12.6,23.0,17.4
20080608,4,2.4,7.0,0.79,1.0209,2.78,0.0,10.5,13.8,26.7,19.6
20080609,3,2.3,7.0,0.63,1.023,3.21,0.0,13.8,11.5,26.5,20.1
20080610,1,3.0,10.0,0.74,1.0213,3.19,0.0,13.6,10.6,23.3,16.9
20080611,4,3.5,10.0,0.71,1.0196,2.7,0.0,9.9,9.8,18.6,14.7
20080612,7,1.8,9.0,0.85,1.0141,1.32,0.66,1.7,8.8,14.5,11.8
20080613,7,3.2,11.0,0.75,1.0152,2.06,0.0,5.6,7.9,16.0,12.7
20080614,6,1.7,6.0,0.82,1.0138,1.61,0.24,3.1,7.6,16.3,12.3
20080615,5,2.4,11.0,0.78,1.0099,2.42,0.07,7.9,5.4,17.7,12.0
20080616,2,2.4,8.0,0.73,1.0114,2.91,0.0,11.4,4.2,17.8,11.8
20080617,1,1.3,6.0,0.67,1.0136,3.32,0.0,14.6,4.0,21.1,13.8
20080618,6,3.6,11.0,0.72,1.0139,2.47,0.0,8.2,8.1,20.3,16.0
20080619,5,4.7,13.0,0.76,1.0109,2.21,0.14,6.5,12.9,20.3,15.9
20080620,6,4.1,11.0,0.69,1.0177,2.14,0.0,6.1,11.2,20.4,16.0
20080621,8,2.7,7.0,0.69,1.0187,1.8,0.0,4.1,12.8,22.6,18.6
20080622,6,5.2,17.0,0.68,1.0118,2.17,0.0,6.3,13.9,26.6,20.2
20080623,5,3.8,12.0,0.73,1.0189,2.25,0.0,6.8,7.7,18.7,14.3
20080624,3,2.7,8.0,0.6,1.0188,3.19,0.0,13.6,5.7,22.5,16.1
20080625,5,4.2,13.0,0.61,1.0149,2.45,0.0,8.1,13.0,24.5,18.2
20080626,4,3.9,10.0,0.66,1.0187,3.11,0.0,13.0,11.5,22.4,17.4
20080627,7,5.5,13.0,0.7,1.0163,2.71,0.32,10.0,12.4,20.9,17.0
20080628,6,4.5,11.0,0.79,1.0168,2.15,0.32,6.2,14.9,22.7,18.1
20080629,6,4.0,11.0,0.73,1.0171,2.12,0.0,6.0,13.4,22.2,17.3
20080630,4,2.1,8.0,0.71,1.0203,2.67,0.0,9.7,10.5,22.8,17.1
20080701,0,2.3,6.0,0.58,1.0158,3.29,0.0,14.5,8.7,27.7,20.0
20080702,4,2.6,10.0,0.75,1.009,2.27,0.33,7.0,13.9,31.2,21.8
20080703,8,2.4,8.0,0.87,1.0106,0.82,0.08,0.1,15.6,20.0,18.1
20080704,2,3.2,10.0,0.71,1.0158,3.09,0.0,13.0,9.7,21.8,17.0
20080705,4,3.0,9.0,0.76,1.0137,2.41,0.04,8.0,8.6,24.4,17.5
20080706,7,3.6,14.0,0.75,1.0065,2.1,0.32,6.0,14.1,23.3,17.9
20080707,7,5.6,17.0,0.81,1.0017,1.69,0.96,3.6,13.8,19.4,15.8
20080708,8,5.1,18.0,0.86,1.0077,1.55,1.83,2.9,11.4,18.7,14.7
20080709,7,3.8,10.0,0.85,1.013,1.66,1.17,3.5,10.6,19.2,15.6
20080710,8,3.5,8.0,0.95,1.009,0.97,0.67,0.5,14.3,19.9,16.9
20080711,6,3.6,10.0,0.85,1.0065,1.85,0.37,4.6,13.6,20.9,16.6
20080712,7,4.2,11.0,0.76,1.0078,2.06,0.42,5.9,11.6,19.0,15.0
20080713,5,2.8,8.0,0.75,1.0145,2.3,0.02,7.5,10.3,19.6,15.1
20080714,4,3.0,10.0,0.7,1.0224,2.85,0.0,11.5,7.7,23.0,17.2
20080715,7,4.2,8.0,0.85,1.0241,0.88,0.01,0.3,14.3,20.5,17.7
20080716,7,3.3,11.0,0.72,1.0192,2.2,0.04,6.9,14.6,20.2,16.9
20080717,8,2.6,9.0,0.87,1.0134,0.79,0.7,0.1,13.6,17.5,15.0
20080718,8,3.6,10.0,0.86,1.0102,1.14,0.08,1.2,13.8,20.6,16.3
20080719,7,4.5,14.0,0.89,1.007,1.62,1.31,3.5,13.0,19.9,16.0
20080720,7,2.8,14.0,0.79,1.0138,1.93,0.43,5.3,11.3,17.6,13.9
20080721,8,4.4,13.0,0.88,1.0172,1.25,0.89,1.7,11.6,15.9,13.5
20080722,7,2.8,9.0,0.79,1.0239,2.16,0.01,6.9,12.5,20.5,16.2
20080723,5,1.4,5.0,0.81,1.025,1.88,0.0,5.1,13.5,23.2,18.3
20080724,0,3.8,10.0,0.65,1.0197,3.13,0.0,14.4,13.4,26.0,20.5
20080725,2,3.3,9.0,0.67,1.0134,2.61,0.0,10.3,15.4,28.1,22.1
20080726,3,1.8,12.0,0.85,1.0144,1.58,2.74,3.5,17.3,28.8,21.4
20080727,0,1.7,6.0,0.81,1.0173,2.58,0.0,10.2,17.0,28.2,22.7
20080728,5,2.1,8.0,0.86,1.0148,1.46,0.08,2.9,20.1,27.9,23.2
20080729,5,2.3,8.0,0.83,1.0157,1.6,0.18,3.7,14.9,24.9,20.7
20080730,4,2.7,7.0,0.71,1.019,2.01,0.0,6.3,14.5,27.2,21.9
20080731,1,2.4,10.0,0.7,1.0142,2.61,0.0,10.7,17.1,29.8,24.1
20080801,4,4.2,11.0,0.76,1.0141,2.21,0.97,7.8,15.5,23.4,20.0
20080802,6,3.8,11.0,0.77,1.0143,1.96,0.11,6.1,13.1,24.4,19.1
20080803,8,4.0,9.0,0.9,1.0107,0.99,0.87,0.9,15.9,20.8,18.3
20080804,5,4.3,10.0,0.78,1.0091,2.56,0.33,10.6,15.3,21.3,17.7
20080805,6,2.8,9.0,0.82,1.0151,1.96,0.02,6.3,14.9,23.6,19.0
20080806,5,2.4,7.0,0.77,1.0126,2.35,0.02,9.2,17.5,27.0,21.7
20080807,6,2.8,11.0,0.91,1.0054,1.24,1.27,2.1,16.5,21.6,19.1
20080808,5,3.3,10.0,0.87,1.0078,1.65,1.04,4.4,12.1,20.6,16.7
20080809,6,3.6,10.0,0.78,1.013,2.04,0.1,7.1,11.8,22.6,17.1
20080810,5,5.3,16.0,0.8,1.0051,2.0,0.24,6.9,15.3,22.7,18.2
20080811,7,3.4,10.0,0.81,1.004,0.95,0.0,0.9,13.4,21.6,17.1
20080812,4,4.9,16.0,0.78,0.9954,1.9,0.22,6.3,12.9,22.8,17.0
20080813,6,7.4,18.0,0.75,1.0032,1.86,0.35,6.1,13.4,21.2,16.7
20080814,3,4.0,12.0,0.82,1.0134,1.97,0.01,7.0,9.5,20.6,15.1
20080815,1,1.6,8.0,0.81,1.0151,2.45,0.4,10.8,8.3,21.2,14.7
20080816,2,2.1,6.0,0.72,1.0125,2.44,0.0,10.9,6.8,22.8,15.9
20080817,8,2.7,12.0,0.79,1.0088,0.91,0.9,0.9,13.2,21.8,16.3
20080818,8,2.9,9.0,0.93,1.0081,0.8,1.32,0.5,13.5,19.1,16.1
20080819,7,4.8,14.0,0.82,1.0062,1.48,0.45,4.0,14.8,22.0,17.5
20080820,8,4.6,12.0,0.88,1.0111,1.17,0.57,2.2,14.2,19.3,16.7
20080821,6,3.7,10.0,0.83,1.0149,1.49,0.18,4.2,14.1,20.6,17.0
20080822,7,1.9,7.0,0.94,1.0128,0.77,0.64,0.5,9.0,19.9,14.5
20080823,6,2.7,9.0,0.84,1.0118,2.13,1.32,9.1,10.7,19.5,14.8
20080824,6,3.1,8.0,0.84,1.0123,1.06,0.03,1.8,8.9,20.1,15.2
20080825,7,4.3,11.0,0.8,1.015,1.69,0.0,5.9,14.4,22.0,18.0
20080826,8,3.9,8.0,0.86,1.021,0.55,0.0,0.0,16.5,19.3,17.5
20080827,8,3.5,8.0,0.9,1.0208,0.54,0.01,0.0,15.6,18.1,16.8
20080828,8,2.6,7.0,0.85,1.0197,0.54,0.0,0.0,16.4,19.7,17.8
20080829,4,2.5,7.0,0.84,1.0199,1.87,0.0,7.7,11.8,23.2,18.2
20080830,0,3.0,8.0,0.77,1.0185,2.42,0.0,12.7,11.8,24.9,18.7
20080831,1,2.9,7.0,0.78,1.0118,2.17,0.0,10.5,13.4,27.5,20.7
20080901,5,4.5,12.0,0.78,1.014,1.35,0.0,4.6,13.1,20.4,17.1
20080902,7,4.5,13.0,0.9,1.0063,0.51,0.75,0.0,11.4,18.6,15.1
20080903,5,4.7,11.0,0.86,1.0037,0.77,0.02,1.0,11.1,17.3,13.9
20080904,5,5.6,12.0,0.75,1.0033,1.59,0.0,6.8,11.9,19.3,15.4
20080905,8,3.9,10.0,0.87,1.0006,0.68,0.42,0.6,12.7,19.3,16.1
20080906,5,4.7,12.0,0.75,1.0009,1.3,0.06,4.6,14.6,20.6,17.4
20080907,7,4.8,12.0,0.89,1.0053,0.62,0.66,0.4,13.7,16.9,15.1
20080908,7,3.2,10.0,0.92,1.0142,0.84,0.67,1.6,11.0,18.2,14.8
20080909,4,3.0,11.0,0.79,1.0141,1.88,0.29,10.1,10.0,23.3,17.3
20080910,5,2.8,9.0,0.86,1.014,1.44,0.0,6.2,14.7,22.6,18.0
20080911,4,3.0,8.0,0.81,1.0102,1.7,0.51,8.7,14.7,26.4,20.1
20080912,8,2.3,10.0,0.95,1.0112,0.71,3.75,1.0,13.9,20.0,16.3
20080913,5,2.8,8.0,0.85,1.0192,1.02,0.09,3.1,8.7,16.4,12.9
20080914,1,3.6,10.0,0.73,1.0254,1.85,0.0,10.6,6.4,17.4,11.9
20080915,4,3.3,12.0,0.76,1.0257,1.46,0.0,7.0,8.3,16.7,11.8
20080916,8,1.6,5.0,0.79,1.0248,0.71,0.0,1.2,7.5,16.5,12.4
20080917,5,1.5,5.0,0.85,1.0239,0.78,0.0,1.7,6.8,16.0,11.2
20080918,0,2.3,9.0,0.76,1.0244,1.77,0.0,10.6,3.7,16.6,9.9
20080919,2,2.0,6.0,0.76,1.0275,1.52,0.0,8.1,3.9,17.2,10.2
20080920,0,2.0,8.0,0.81,1.0315,1.81,0.0,11.4,3.2,18.1,10.6
20080921,5,2.0,7.0,0.85,1.0265,1.05,0.0,4.0,5.7,17.6,12.6
20080922,8,2.4,7.0,0.79,1.0225,0.77,0.0,1.9,10.0,16.7,13.3
20080923,8,2.8,9.0,0.89,1.0201,0.43,0.18,0.1,12.1,15.5,13.2
20080924,6,3.3,7.0,0.86,1.0247,0.58,0.0,0.8,9.4,16.4,13.0
20080925,1,2.9,9.0,0.82,1.0322,1.57,0.0,9.7,7.7,17.6,11.7
20080926,0,2.4,7.0,0.83,1.0358,1.64,0.0,10.7,5.6,18.4,11.6
20080927,0,0.8,3.0,0.84,1.031,1.63,0.0,10.8,3.2,19.6,10.4
20080928,4,1.7,6.0,0.86,1.024,1.37,0.02,8.1,3.7,18.6,11.0
20080929,7,2.8,8.0,0.89,1.0157,0.62,0.42,1.3,9.0,14.2,11.6
20080930,8,5.0,13.0,0.92,1.0027,0.35,2.16,0.0,10.7,13.7,12.4
20081001,7,5.4,17.0,0.84,0.996,0.98,1.83,4.5,9.2,15.2,12.1
20081002,6,4.4,12.0,0.85,1.0007,1.03,1.28,5.1,6.9,12.9,9.4
20081003,5,3.3,12.0,0.86,1.0069,1.32,0.29,8.5,4.0,12.3,8.4
20081004,6,4.8,14.0,0.75,1.0124,0.69,0.08,2.2,3.6,11.4,9.1
20081005,8,5.5,15.0,0.94,1.0012,0.33,1.86,0.0,9.3,12.4,11.3
20081006,7,1.7,4.0,0.94,1.0127,0.67,0.0,2.2,9.0,15.0,11.0
20081007,7,3.3,8.0,0.91,1.0119,0.71,0.01,2.6,10.8,16.6,14.4
20081008,5,2.1,7.0,0.87,1.0177,0.69,0.11,2.5,5.3,16.0,12.5
20081009,1,0.9,4.0,0.86,1.0313,1.24,0.0,8.7,3.5,17.0,9.3
20081010,2,2.9,8.0,0.82,1.0314,1.13,0.0,7.5,4.7,16.2,11.2
20081011,2,2.8,7.0,0.88,1.0276,1.14,0.0,7.8,9.7,18.4,13.6
20081012,6,2.2,5.0,0.91,1.0254,0.8,0.0,4.0,12.0,16.3,13.4
20081013,5,2.9,11.0,0.88,1.018,1.0,0.0,6.5,10.2,21.2,15.8
20081014,7,2.3,7.0,0.82,1.0197,0.85,0.0,4.8,13.5,17.7,15.0
20081015,8,4.2,12.0,0.9,1.0126,0.28,0.54,0.0,11.6,15.7,13.8
20081016,5,3.8,13.0,0.8,1.0113,0.73,0.5,3.7,7.8,14.4,10.9
20081017,4,2.3,8.0,0.85,1.0185,0.8,0.14,4.6,3.7,13.7,8.8
20081018,6,3.8,10.0,0.84,1.0186,0.78,0.0,4.5,4.2,14.3,10.2
20081019,5,4.1,9.0,0.83,1.0193,0.59,0.0,2.5,9.2,15.0,11.3
20081020,5,5.2,14.0,0.73,1.0102,0.97,0.0,7.3,8.3,17.0,12.9
20081021,6,3.5,13.0,0.86,1.0106,0.6,0.82,2.8,5.0,15.4,10.0
20081022,4,2.7,8.0,0.81,1.0219,0.77,0.0,5.0,3.8,13.4,8.5
20081023,3,4.5,11.0,0.8,1.0246,0.98,0.0,8.1,4.3,14.0,9.4
20081024,7,3.6,10.0,0.9,1.0232,0.23,0.55,0.0,3.3,10.6,8.9
20081025,4,3.2,10.0,0.87,1.0289,0.95,0.0,8.0,2.1,13.2,8.0
20081026,8,5.5,15.0,0.92,1.0151,0.23,0.99,0.0,10.4,13.0,11.9
20081027,4,2.9,9.0,0.8,1.0076,0.83,0.0,6.6,4.4,11.9,8.5
20081028,4,2.2,9.0,0.92,1.009,0.57,0.15,3.2,-0.8,8.0,4.2
20081029,4,1.3,3.0,0.98,1.0075,0.6,0.0,3.7,-1.9,7.5,1.2
20081030,6,2.3,7.0,0.93,1.0001,0.57,0.0,3.5,-1.9,6.6,2.6
20081031,7,2.8,6.0,0.89,1.0065,0.55,0.0,3.3,1.5,7.5,4.9
20081101,7,4.0,9.0,0.95,1.0083,0.2,0.32,0.0,5.1,7.5,6.3
20081102,5,2.4,6.0,0.9,1.0156,0.53,0.0,3.3,3.4,11.3,8.4
20081103,8,3.2,10.0,0.97,1.0147,0.2,0.0,0.0,5.3,9.2,8.0
20081104,8,1.8,6.0,0.99,1.0195,0.19,0.0,0.0,4.6,8.5,6.8
20081105,8,3.2,9.0,0.94,1.0154,0.19,0.05,0.0,7.5,10.0,9.0
20081106,6,2.1,6.0,0.93,1.0149,0.52,0.01,3.6,8.2,12.2,10.0
20081107,5,3.0,8.0,0.9,1.0128,0.52,0.05,3.7,5.1,12.5,9.0
20081108,2,4.5,11.0,0.86,1.0158,0.76,0.0,7.8,5.3,12.4,9.1
20081109,6,6.1,15.0,0.78,1.0119,0.38,0.5,1.9,8.8,11.5,10.1
20081110,8,7.2,19.0,0.82,1.0069,0.17,1.7,0.0,10.4,15.2,12.9
20081111,5,5.6,16.0,0.85,1.0062,0.49,1.84,3.7,7.1,11.1,9.4
20081112,5,4.2,10.0,0.88,1.0152,0.42,0.07,2.7,6.1,10.7,8.2
20081113,4,3.0,8.0,0.87,1.0232,0.51,0.01,4.3,4.7,11.6,8.4
20081114,8,4.7,12.0,0.95,1.0236,0.16,0.08,0.0,8.3,11.0,9.8
20081115,8,4.1,9.0,0.91,1.0249,0.16,0.3,0.0,10.2,12.5,11.3
20081116,6,2.7,9.0,0.84,1.0281,0.25,0.0,0.8,2.3,11.6,8.2
20081117,7,2.5,9.0,0.77,1.0288,0.44,0.01,3.5,1.5,10.9,6.3
20081118,7,3.6,9.0,0.89,1.014,0.25,0.13,0.9,5.2,10.0,7.4
20081119,7,3.7,10.0,0.86,1.0162,0.22,0.0,0.6,7.2,10.8,9.2
20081120,8,4.9,13.0,0.84,1.0102,0.24,0.56,0.8,6.8,11.8,9.8
20081121,6,5.8,24.0,0.8,1.0045,0.42,0.94,3.6,0.8,9.1,5.2
20081122,5,3.7,15.0,0.87,1.0078,0.42,0.79,3.6,0.4,5.0,1.8
20081123,6,4.2,12.0,0.95,0.9972,0.24,0.35,0.9,-0.2,2.3,0.8
20081124,5,3.0,11.0,0.94,0.9956,0.36,0.39,2.8,-1.7,3.0,0.8
20081125,3,2.1,6.0,0.91,1.014,0.41,0.02,3.8,-1.9,7.3,2.3
20081126,7,3.2,8.0,0.94,1.0237,0.13,0.07,0.0,-2.3,7.9,4.7
20081127,8,5.3,10.0,0.95,1.0151,0.13,0.0,0.0,5.0,6.8,6.3
20081128,8,4.0,9.0,0.92,1.0023,0.13,0.0,0.0,3.2,5.0,3.7
20081129,5,2.2,5.0,0.93,0.9953,0.24,0.02,1.2,-1.9,3.6,1.9
20081130,5,2.3,6.0,0.98,0.9945,0.13,0.84,0.0,-2.2,2.6,0.5
20081201,8,1.3,4.0,0.98,0.9995,0.17,0.0,0.5,1.8,5.5,3.7
20081202,6,3.7,10.0,0.92,1.0027,0.27,0.51,2.1,0.9,6.2,3.6
20081203,5,2.6,7.0,0.91,0.9979,0.34,0.12,3.5,-0.7,5.5,2.3
20081204,7,4.6,13.0,0.92,0.9889,0.14,0.38,0.2,0.4,5.4,2.6
20081205,7,2.9,7.0,0.91,0.9877,0.18,0.0,0.8,2.3,6.6,5.2
20081206,7,2.0,6.0,0.88,1.0078,0.36,0.04,4.0,2.8,9.0,5.6
20081207,2,2.3,7.0,0.87,1.0256,0.47,0.0,6.5,0.1,8.9,4.8
20081208,5,3.7,8.0,0.93,1.0232,0.28,0.0,2.5,0.0,4.2,2.0
20081209,6,2.5,7.0,0.96,1.014,0.19,0.26,1.0,-0.3,4.4,1.7
20081210,4,2.8,8.0,0.92,1.0123,0.4,0.28,5.0,-1.8,5.4,2.0
20081211,8,4.2,8.0,0.91,1.0104,0.11,0.02,0.0,1.7,3.7,3.1
20081212,7,4.5,9.0,0.91,1.0156,0.26,0.0,2.3,-0.8,3.6,1.6
20081213,1,6.3,12.0,0.83,1.0034,0.44,0.0,6.1,-2.4,0.6,-0.5
20081214,4,3.8,9.0,0.81,1.0025,0.24,0.0,2.0,0.0,6.3,2.3
20081215,7,3.2,8.0,0.91,1.0162,0.11,0.0,0.0,-1.5,4.1,2.2
20081216,8,1.9,7.0,0.98,1.0162,0.11,0.0,0.0,-1.5,1.6,0.0
20081217,6,2.1,7.0,0.96,1.013,0.27,0.0,2.6,-0.8,6.8,2.3
20081218,7,3.6,7.0,0.94,1.0173,0.11,0.0,0.0,-1.6,8.1,4.3
20081219,5,4.0,13.0,0.85,1.0209,0.41,0.55,5.4,4.6,8.2,6.3
20081220,7,4.7,13.0,0.87,1.0219,0.11,0.09,0.0,6.2,10.7,8.6
20081221,8,4.5,10.0,0.88,1.0283,0.11,0.11,0.0,6.5,10.0,8.9
20081222,5,3.5,11.0,0.9,1.0318,0.29,0.06,2.9,1.0,10.4,7.7
20081223,8,1.3,5.0,0.97,1.0357,0.2,0.0,1.2,1.9,8.3,5.1
20081224,7,2.5,7.0,0.89,1.0328,0.11,0.01,0.0,3.7,8.2,6.6
20081225,5,3.6,8.0,0.87,1.0358,0.14,0.0,0.3,0.4,6.2,3.6
20081226,0,4.4,9.0,0.76,1.0401,0.46,0.0,6.5,-3.0,1.4,-0.9
20081227,0,4.0,9.0,0.8,1.0376,0.47,0.0,6.6,-4.4,0.5,-2.2
20081228,1,3.4,9.0,0.83,1.0326,0.47,0.0,6.6,-5.1,-0.1,-2.8
20081229,0,3.0,6.0,0.81,1.0318,0.47,0.0,6.6,-5.8,-0.2,-3.8
20081230,0,1.7,5.0,0.84,1.0316,0.47,0.0,6.6,-7.9,0.5,-4.4
20081231,4,1.4,5.0,0.92,1.0278,0.31,0.0,3.1,-8.7,-2.8,-5.6
20090101,8,1.6,4.0,0.92,1.0296,0.13,0.0,0.2,-2.8,0.5,-0.6
20090102,5,2.2,10.0,0.92,1.0296,0.19,0.05,1.0,-7.2,1.9,-0.8
20090103,6,1.9,5.0,0.89,1.0278,0.11,0.0,0.0,-8.9,1.6,-2.7
20090104,8,3.8,9.0,0.85,1.0185,0.11,0.4,0.0,1.3,3.5,2.3
20090105,5,5.2,13.0,0.81,1.0219,0.35,0.21,3.8,-4.6,1.5,-1.2
20090106,0,2.1,6.0,0.76,1.0265,0.5,0.0,6.8,-9.6,-1.3,-5.9
20090107,7,2.0,7.0,0.89,1.0233,0.21,0.02,1.1,-6.7,3.5,-0.8
20090108,7,2.0,5.0,0.99,1.0306,0.12,0.0,0.0,-7.3,-3.1,-4.5
20090109,0,0.9,2.0,0.95,1.0306,0.5,0.0,6.5,-10.3,-1.6,-6.9
20090110,0,2.1,6.0,0.86,1.0285,0.52,0.0,6.8,-10.5,-3.6,-6.8
20090111,2,4.1,9.0,0.71,1.0272,0.53,0.0,6.9,-6.0,2.4,-1.1
20090112,7,6.2,12.0,0.73,1.0169,0.15,0.24,0.2,1.4,5.8,3.9
20090113,8,4.2,11.0,0.96,1.0116,0.13,0.4,0.0,3.9,5.2,4.6
20090114,8,2.6,7.0,0.98,1.0149,0.22,0.0,1.0,2.5,6.3,4.1
20090115,5,3.3,8.0,0.84,1.0198,0.55,0.0,6.9,1.0,5.0,2.6
20090116,8,3.9,8.0,0.85,1.019,0.13,0.0,0.0,0.1,3.7,1.7
20090117,7,5.1,13.0,0.9,1.0126,0.21,0.07,0.8,2.8,7.5,5.0
20090118,5,6.1,14.0,0.86,0.9977,0.21,0.54,0.7,2.1,7.7,5.5
20090119,7,6.5,18.0,0.88,0.9875,0.23,0.41,1.0,2.1,8.8,4.8
20090120,6,4.8,11.0,0.84,0.9944,0.4,0.09,3.5,1.8,6.4,4.0
20090121,8,3.5,8.0,0.87,1.005,0.24,0.0,1.0,1.2,5.6,3.4
20090122,8,6.4,15.0,0.88,0.9935,0.14,0.68,0.0,1.6,6.2,4.0
20090123,8,5.9,15.0,0.92,0.9732,0.15,2.26,0.0,3.7,7.7,5.1
20090124,6,3.2,8.0,0.87,0.9889,0.36,0.0,2.6,0.9,6.1,4.0
20090125,5,4.8,10.0,0.85,0.9963,0.57,0.0,5.9,-0.2,5.0,2.2
20090126,2,3.3,9.0,0.81,1.0029,0.58,0.0,5.8,-2.3,5.6,1.3
20090127,3,2.0,5.0,0.88,1.015,0.65,0.0,7.0,-4.1,3.8,-0.5
20090128,2,2.8,6.0,0.89,1.0189,0.7,0.0,7.7,-4.7,2.8,-1.0
20090129,2,2.6,6.0,0.87,1.0219,0.72,0.0,7.9,-3.9,2.5,-1.2
20090130,0,4.0,8.0,0.78,1.0225,0.72,0.0,7.7,-4.4,5.1,0.1
20090131,1,5.8,13.0,0.73,1.0194,0.75,0.0,8.0,-2.6,3.2,0.1
20090201,5,6.7,14.0,0.81,1.0131,1.19,0.0,4.7,-2.5,1.1,-1.3
20090202,7,6.5,12.0,0.81,1.0007,1.19,0.0,4.7,-1.9,3.5,1.4
20090203,8,2.6,9.0,0.81,0.9999,1.19,0.24,4.7,0.3,4.0,2.2
20090204,8,1.4,4.0,0.81,0.9978,1.19,0.0,4.7,0.0,0.8,0.4
20090205,7,3.1,6.0,0.81,0.9928,1.19,0.3,4.7,-0.5,6.6,3.3
20090206,6,2.1,7.0,0.81,0.9909,1.19,0.0,4.7,1.0,9.2,4.1
20090207,7,2.7,7.0,0.81,0.9922,1.19,0.3,4.7,1.1,5.2,2.9
20090208,5,2.6,7.0,0.81,1.0022,1.19,0.17,4.7,-0.7,4.3,1.3
20090209,8,4.3,12.0,0.81,0.9995,1.19,0.98,4.7,-0.3,4.7,2.6
20090210,8,4.8,14.0,0.81,0.9912,1.19,0.82,4.7,1.2,7.6,3.8
20090211,4,3.3,10.0,0.81,1.0134,1.19,0.23,4.7,-1.0,6.2,2.4
20090212,4,2.4,9.0,0.81,1.0201,1.19,0.05,4.7,-0.9,5.1,1.6
