DATE,ROMA_cloud_cover,ROMA_humidity,ROMA_pressure,ROMA_global_radiation,ROMA_sunshine,ROMA_temp_min,ROMA_temp_max,ROMA_temp_mean
20070815,1,0.73,1.0136,2.41,12.1,19.0,33.2,26.1
20070816,0,0.6,1.0127,2.44,12.2,19.8,32.4,26.1
20070817,0,0.7,1.0139,2.43,12.0,18.4,30.0,24.2
20070818,1,0.6,1.0132,2.57,12.1,18.6,28.0,23.3
20070819,1,0.64,1.0114,2.37,12.3,17.4,28.4,22.9
20070820,4,0.74,1.0094,2.07,9.8,18.8,27.0,22.9
20070821,6,0.66,1.0083,1.77,8.2,19.4,30.0,24.7
20070822,5,0.64,1.0095,1.61,6.5,20.0,33.4,26.7
20070823,6,0.67,1.0136,0.93,3.0,22.2,32.0,27.1
20070824,3,0.61,1.0188,1.41,4.0,20.0,35.0,27.5
20070825,1,0.49,1.021,2.19,10.0,20.2,40.0,30.1
20070826,0,0.4,1.0188,2.22,10.7,23.6,39.4,31.5
20070827,0,0.58,1.0164,2.16,11.2,22.0,33.8,27.9
20070828,0,0.63,1.0138,2.09,11.0,20.4,33.0,26.7
20070829,0,0.52,1.0129,2.12,10.8,20.2,33.8,27.0
20070830,4,0.66,1.0088,1.23,4.4,24.6,33.6,29.1
20070831,3,0.61,1.011,2.02,9.2,19.6,27.2,23.4
20070901,1,0.58,1.0119,2.26,11.4,17.0,30.0,23.5
20070902,2,0.58,1.0138,2.08,9.7,18.0,29.2,23.6
20070903,2,0.6,1.0132,2.19,11.0,16.2,30.4,23.3
20070904,4,0.71,1.0078,1.15,2.0,15.6,25.4,20.5
20070905,2,0.42,1.0132,2.3,11.6,12.8,23.6,18.2
20070906,4,0.56,1.0166,1.29,5.1,9.0,23.4,16.2
20070907,2,0.58,1.0155,2.2,11.6,10.2,26.0,18.1
20070908,1,0.63,1.0161,2.01,11.0,13.2,28.0,20.6
20070909,1,0.63,1.0152,2.08,11.3,16.6,27.4,22.0
20070910,2,0.68,1.0152,1.49,8.2,15.0,27.8,21.4
20070911,3,0.69,1.0123,1.91,11.2,16.2,26.8,21.5
20070912,1,0.64,1.0175,1.63,7.6,15.6,27.6,21.6
20070913,1,0.69,1.0212,1.96,10.6,13.8,26.2,20.0
20070914,3,0.67,1.0208,1.53,6.0,15.0,27.4,21.2
20070915,1,0.63,1.0207,1.87,10.4,15.4,29.4,22.4
20070916,3,0.74,1.0211,1.48,8.8,17.4,29.2,23.3
20070917,4,0.81,1.0188,0.91,2.0,19.8,27.2,23.5
20070918,5,0.79,1.0133,0.87,2.6,22.0,27.0,24.5
20070919,3,0.68,1.0137,1.62,8.1,18.8,24.0,21.4
20070920,2,0.51,1.0191,1.94,9.8,15.0,26.6,20.8
20070921,1,0.6,1.0218,1.88,10.8,11.8,25.6,18.7
20070922,2,0.66,1.0223,1.82,9.0,12.8,25.8,19.3
20070923,3,0.62,1.0216,1.75,9.0,13.2,27.6,20.4
20070924,4,0.61,1.0185,1.47,6.4,14.0,27.0,20.5
20070925,4,0.64,1.0119,1.36,7.0,16.0,26.2,21.1
20070926,4,0.71,1.0082,1.36,8.0,16.0,23.4,19.7
20070927,6,0.68,1.0065,0.87,1.9,14.6,21.8,18.2
20070928,5,0.68,1.0128,0.92,5.6,13.8,20.0,16.9
20070929,5,0.7,1.0213,0.93,4.4,13.4,22.2,17.8
20070930,1,0.6,1.0232,1.77,10.4,10.8,26.6,18.7
20071001,1,0.6,1.0225,1.7,10.4,13.0,27.4,20.2
20071002,0,0.64,1.0199,1.69,10.3,13.8,27.6,20.7
20071003,1,0.66,1.0199,1.59,10.0,14.0,28.2,21.1
20071004,3,0.62,1.0213,1.47,6.6,14.8,29.4,22.1
20071005,3,0.59,1.0207,1.44,8.9,14.8,28.4,21.6
20071006,7,0.68,1.0144,0.95,4.5,16.0,26.0,21.0
20071007,5,0.72,1.0122,1.57,8.3,15.2,24.6,19.9
20071008,2,0.7,1.0163,1.46,10.1,12.6,24.4,18.5
20071009,5,0.76,1.0176,1.02,3.0,13.0,23.2,18.1
20071010,8,0.89,1.0158,0.31,0.0,15.0,18.2,16.6
20071011,6,0.76,1.0163,0.92,2.5,13.6,20.8,17.2
20071012,4,0.74,1.0173,0.85,4.4,12.0,21.6,16.8
20071013,2,0.72,1.0164,1.47,9.0,11.6,22.8,17.2
20071014,1,0.56,1.0184,1.6,10.4,10.8,22.4,16.6
20071015,1,0.61,1.0218,1.51,9.8,8.4,21.4,14.9
20071016,0,0.64,1.0238,1.45,10.0,8.8,22.2,15.5
20071017,4,0.68,1.022,1.2,7.5,9.8,23.4,16.6
20071018,5,0.8,1.0181,0.96,5.4,13.2,22.0,17.6
20071019,3,0.6,1.0164,0.95,5.1,8.8,19.4,14.1
20071020,4,0.46,1.0157,1.22,6.5,6.0,16.6,11.3
20071021,4,0.5,1.0117,1.14,5.5,6.0,13.6,9.8
20071022,5,0.74,1.0048,0.63,2.0,6.0,11.8,8.9
20071023,4,0.63,1.0077,1.43,9.8,4.8,17.4,11.1
20071024,6,0.72,1.0125,0.69,2.2,9.8,17.2,13.5
20071025,6,0.74,1.0145,0.19,0.0,8.6,19.2,13.9
20071026,7,0.66,1.016,0.51,4.4,13.6,24.0,18.8
20071027,4,0.68,1.0205,1.12,8.2,11.2,23.0,17.1
20071028,2,0.73,1.0205,1.13,8.0,11.0,23.0,17.0
20071029,4,0.74,1.0178,0.96,6.2,9.8,21.4,15.6
20071030,8,0.74,1.0085,0.83,4.3,13.8,22.6,18.2
20071031,7,0.84,1.0093,0.13,0.0,13.2,17.0,15.1
20071101,7,0.86,1.0173,0.24,0.0,9.8,13.8,11.8
20071102,4,0.7,1.0213,0.77,3.5,8.2,18.8,13.5
20071103,2,0.68,1.0211,1.14,9.3,7.2,19.2,13.2
20071104,1,0.7,1.0169,1.12,9.0,7.0,19.2,13.1
20071105,1,0.68,1.0196,1.06,9.9,7.8,19.6,13.7
20071106,4,0.76,1.0207,0.67,3.6,5.0,17.0,11.0
20071107,2,0.6,1.02,1.14,9.2,5.6,17.2,11.4
20071108,1,0.78,1.0194,0.67,5.8,5.2,17.2,11.2
20071109,5,0.76,1.0106,0.6,3.8,7.0,17.2,12.1
20071110,3,0.5,1.0164,1.13,8.6,3.0,13.4,8.2
20071111,6,0.82,1.014,0.31,0.8,9.0,16.2,12.6
20071112,4,0.72,1.0088,0.83,7.0,8.4,17.2,12.8
20071113,4,0.7,1.0131,0.67,4.6,4.8,14.4,9.6
20071114,7,0.84,1.0008,0.19,0.3,4.2,14.2,9.2
20071115,6,0.76,1.0033,0.65,4.7,2.6,12.4,7.5
20071116,7,0.78,1.0092,0.1,0.0,6.0,8.8,7.4
20071117,5,0.69,1.0096,0.81,5.0,2.0,11.2,6.6
20071118,3,0.7,1.0106,0.81,6.2,1.8,10.0,5.9
20071119,2,0.7,1.0173,0.88,8.6,0.6,11.4,6.0
20071120,2,0.76,1.0228,0.85,8.4,0.6,13.8,7.2
20071121,5,0.76,1.0221,0.47,1.3,2.8,15.0,8.9
20071122,6,0.71,1.0171,0.42,1.6,6.2,18.2,12.2
20071123,6,0.57,1.0145,0.54,2.7,15.4,19.6,17.5
20071124,6,0.76,1.0154,0.5,2.8,9.2,20.0,14.6
20071125,5,0.88,1.0189,0.26,1.5,6.8,15.6,11.2
20071126,4,0.87,1.0146,0.54,4.3,7.4,17.6,12.5
20071127,3,0.82,1.0172,0.75,7.0,6.8,15.8,11.3
20071128,3,0.64,1.0164,0.54,4.2,7.0,14.0,10.5
20071129,7,0.72,1.0117,0.08,0.0,6.8,11.4,9.1
20071130,5,0.86,1.0123,0.64,5.4,5.8,12.4,9.1
20071201,3,0.76,1.0182,0.76,6.5,2.6,14.0,8.3
20071202,6,0.85,1.0201,0.17,0.9,7.8,15.0,11.4
20071203,7,0.82,1.0099,0.06,0.4,7.4,15.2,11.3
20071204,0,0.64,1.0104,0.86,8.2,3.6,13.8,8.7
20071205,1,0.52,1.0226,0.83,8.3,3.0,13.4,8.2
20071206,2,0.68,1.0205,0.71,5.9,1.6,11.8,6.7
20071207,5,0.82,1.0156,0.29,2.1,1.6,13.2,7.4
20071208,6,0.77,1.0035,0.45,2.3,6.0,13.0,9.5
20071209,5,0.86,1.0059,0.09,0.0,2.6,12.2,7.4
20071210,5,0.8,1.005,0.34,1.6,5.2,13.6,9.4
20071211,5,0.82,1.0103,0.63,4.2,3.4,11.8,7.6
20071212,3,0.7,1.0161,0.76,7.7,3.0,12.2,7.6
20071213,1,0.63,1.0222,0.8,8.3,3.0,12.2,7.6
20071214,2,0.51,1.023,0.54,4.1,1.0,8.8,4.9
20071215,2,0.58,1.0219,0.78,6.3,-2.0,5.0,1.5
20071216,2,0.62,1.021,0.75,6.7,-4.4,7.4,1.5
20071217,7,0.66,1.0187,0.23,0.7,4.0,11.2,7.6
20071218,5,0.66,1.0238,0.27,2.4,3.2,10.4,6.8
20071219,1,0.76,1.0305,0.76,8.2,0.8,10.0,5.4
20071220,1,0.8,1.0328,0.73,8.0,-0.2,11.0,5.4
20071221,2,0.73,1.0309,0.72,7.8,-1.4,11.4,5.0
20071222,6,0.74,1.0291,0.19,0.2,0.8,12.0,6.4
20071223,8,0.84,1.0266,0.12,0.0,7.0,12.8,9.9
20071224,6,0.85,1.024,0.4,1.8,6.4,13.8,10.1
20071225,5,0.84,1.0224,0.47,4.2,5.2,12.8,9.0
20071226,6,0.9,1.0237,0.2,0.0,3.6,10.0,6.8
20071227,3,0.73,1.0276,0.72,6.4,2.0,10.0,6.0
20071228,1,0.7,1.03,0.75,8.4,0.2,10.8,5.5
20071229,2,0.75,1.0273,0.7,5.9,-1.0,9.2,4.1
20071230,3,0.68,1.0206,0.73,7.2,-0.6,11.6,5.5
20071231,2,0.77,1.0188,0.71,8.2,1.8,11.0,6.4
20080101,2,0.58,1.0185,0.9,8.0,0.4,9.8,5.1
20080102,5,0.6,1.019,0.56,4.2,-0.8,8.4,3.8
20080103,7,0.64,1.0151,0.27,0.6,5.0,12.6,8.8
20080104,6,0.64,1.0162,0.23,0.8,5.2,13.8,9.5
20080105,7,0.8,1.0201,0.12,0.3,9.4,15.2,12.3
20080106,7,0.86,1.0202,0.07,0.0,8.4,13.0,10.7
20080107,5,0.88,1.0207,0.25,0.5,7.8,14.4,11.1
20080108,3,0.84,1.0223,0.77,8.0,6.4,16.0,11.2
20080109,6,0.76,1.0237,0.64,3.8,5.6,16.0,10.8
20080110,7,0.5,1.0252,0.16,0.1,7.6,14.2,10.9
20080111,8,0.86,1.0228,0.28,1.4,10.6,13.8,12.2
20080112,7,0.86,1.0145,0.16,0.0,7.2,13.4,10.3
20080113,5,0.82,1.0158,0.38,2.7,3.6,9.0,6.3
20080114,2,0.78,1.0212,0.95,8.2,0.0,11.0,5.5
20080115,5,0.78,1.0204,0.14,0.0,3.6,11.8,7.7
20080116,6,0.87,1.0141,0.2,0.1,5.6,12.0,8.8
20080117,6,0.84,1.0115,0.27,0.6,6.2,12.2,9.2
20080118,4,0.81,1.0222,0.63,4.2,5.2,13.8,9.5
20080119,2,0.76,1.0283,0.86,7.6,3.0,13.6,8.3
20080120,1,0.74,1.0296,0.98,8.8,2.4,13.2,7.8
20080121,7,0.85,1.0283,0.14,0.0,3.6,10.6,7.1
20080122,6,0.88,1.0146,0.19,0.0,5.4,11.6,8.5
20080123,1,0.61,1.0188,1.1,0.0,2.8,11.0,6.9
20080124,1,0.58,1.0283,1.06,8.2,0.0,10.8,5.4
20080125,3,0.63,1.0312,1.0,8.5,-0.4,12.0,5.8
20080126,1,0.59,1.0328,1.03,8.5,1.8,14.8,8.3
20080127,5,0.75,1.0297,0.46,0.0,-0.2,9.2,4.5
20080128,3,0.68,1.0258,0.94,7.1,1.8,17.0,9.4
20080129,1,0.74,1.0287,0.99,9.0,2.8,16.2,9.5
20080130,5,0.8,1.0259,0.69,5.6,4.4,15.0,9.7
20080131,7,0.81,1.0215,0.31,0.1,6.6,13.2,9.9
20080201,6,0.76,1.0199,0.76,5.0,5.8,13.2,9.5
20080202,6,0.77,1.017,0.69,3.3,6.4,14.0,10.2
20080203,6,0.74,1.0214,0.26,0.2,4.6,14.0,9.3
20080204,7,0.87,1.0179,0.53,2.5,9.4,14.8,12.1
20080205,4,0.72,1.0187,0.99,7.2,5.0,13.2,9.1
20080206,1,0.75,1.0269,1.22,9.3,2.0,15.0,8.5
20080207,1,0.57,1.0253,1.25,9.6,4.8,16.8,10.8
20080208,0,0.4,1.0269,1.26,9.5,4.4,13.8,9.1
20080209,0,0.57,1.0275,1.24,9.5,1.8,15.0,8.4
20080210,3,0.65,1.0273,1.21,9.2,1.2,13.6,7.4
20080211,3,0.65,1.0274,1.06,8.8,2.0,11.4,6.7
20080212,3,0.72,1.029,0.86,6.0,-1.0,11.2,5.1
20080213,2,0.69,1.0317,1.17,9.4,0.8,12.6,6.7
20080214,0,0.69,1.0322,1.27,9.6,-0.4,13.2,6.4
20080215,0,0.7,1.0266,1.28,10.2,0.2,12.6,6.4
20080216,0,0.54,1.0281,1.43,9.6,0.8,11.4,6.1
20080217,1,0.48,1.0382,1.43,9.9,-1.0,8.8,3.9
20080218,0,0.58,1.0342,1.45,9.8,-4.0,11.0,3.5
20080219,1,0.74,1.0304,1.35,9.9,-2.2,11.6,4.7
20080220,6,0.79,1.0285,0.83,4.5,0.4,13.6,7.0
20080221,8,0.86,1.0268,0.28,0.0,7.4,11.8,9.6
20080222,2,0.78,1.029,1.39,9.6,3.4,16.2,9.8
20080223,0,0.78,1.0295,1.38,9.8,2.8,16.4,9.6
20080224,0,0.78,1.0299,1.39,8.8,4.8,18.2,11.5
20080225,3,0.85,1.0274,0.95,4.4,3.0,14.4,8.7
20080226,6,0.82,1.0233,1.14,5.7,6.8,16.4,11.6
20080227,7,0.9,1.0209,0.35,0.1,6.6,14.0,10.3
20080228,7,0.84,1.0229,0.61,1.2,8.8,17.0,12.9
20080229,6,0.91,1.0242,0.36,0.0,6.2,14.8,10.5
20080301,8,0.96,1.0159,0.33,0.0,9.2,13.6,11.4
20080302,3,0.82,1.0144,1.69,9.1,4.8,18.4,11.6
20080303,3,0.74,1.0158,1.24,7.0,7.0,18.2,12.6
20080304,4,0.74,1.0082,1.55,8.4,8.6,18.0,13.3
20080305,7,0.86,1.0057,0.33,0.0,6.2,10.8,8.5
20080306,7,0.84,1.0051,0.77,2.3,6.0,13.4,9.7
20080307,7,0.87,1.0059,0.32,0.0,4.0,8.0,6.0
20080308,4,0.75,1.0094,1.48,7.4,1.8,14.6,8.2
20080309,4,0.78,1.013,1.26,7.0,4.4,15.0,9.7
20080310,7,0.86,1.0105,0.66,2.1,5.4,13.8,9.6
20080311,5,0.69,1.0041,1.25,6.2,6.4,16.2,11.3
20080312,4,0.78,1.0115,1.3,4.8,3.0,16.0,9.5
20080313,3,0.73,1.0146,1.94,10.0,5.0,19.2,12.1
20080314,3,0.78,1.0163,1.86,10.5,5.6,17.6,11.6
20080315,6,0.82,1.0166,1.67,9.0,10.0,17.4,13.7
20080316,5,0.86,1.0133,1.05,2.5,7.6,15.8,11.7
20080317,4,0.76,1.0084,1.7,10.5,7.2,17.6,12.4
20080318,6,0.76,1.0052,0.88,3.0,9.6,15.2,12.4
20080319,6,0.7,1.0059,1.8,8.6,8.8,17.8,13.3
20080320,6,0.84,1.0059,0.99,6.0,4.0,13.8,8.9
20080321,5,0.63,1.0025,1.13,5.5,1.0,12.4,6.7
20080322,8,0.86,0.9928,0.32,0.0,8.4,12.4,10.4
20080323,8,0.82,0.9912,0.47,0.2,6.6,14.2,10.4
20080324,7,0.72,0.9951,1.04,3.0,2.0,11.4,6.7
20080325,5,0.72,1.001,1.57,7.9,1.8,15.0,8.4
20080326,4,0.82,1.0055,0.91,2.8,3.8,13.4,8.6
20080327,7,0.77,1.0011,0.89,2.1,6.0,15.2,10.6
20080328,6,0.7,1.0056,1.82,6.9,7.4,19.2,13.3
20080329,2,0.66,1.0183,2.37,11.2,6.0,19.2,12.6
20080330,4,0.72,1.02,2.38,10.8,5.6,19.4,12.5
20080331,4,0.69,1.0148,2.34,10.4,6.6,19.0,12.8
20080401,3,0.6,1.0132,2.33,10.6,6.8,22.2,14.5
20080402,5,0.61,1.015,1.94,8.0,7.6,20.0,13.8
20080403,2,0.57,1.0107,2.41,10.5,6.4,18.8,12.6
20080404,5,0.66,1.0118,1.44,3.5,6.6,16.2,11.4
20080405,2,0.59,1.0096,2.18,9.6,4.6,16.8,10.7
20080406,5,0.75,1.0063,1.57,8.1,7.0,15.2,11.1
20080407,3,0.65,1.0061,2.34,10.8,11.8,18.8,15.3
20080408,7,0.72,1.0056,0.34,0.0,12.4,19.2,15.8
20080409,6,0.76,1.007,1.63,5.0,10.0,18.8,14.4
20080410,6,0.68,1.005,1.5,5.0,14.4,22.0,18.2
20080411,8,0.76,1.0075,1.0,2.6,13.4,21.6,17.5
20080412,6,0.73,1.0111,1.8,6.5,10.0,16.0,13.0
20080413,3,0.72,1.0179,2.37,9.9,8.8,17.0,12.9
20080414,4,0.68,1.0169,2.47,10.8,6.0,18.4,12.2
20080415,5,0.71,1.0129,1.65,5.7,7.6,16.0,11.8
20080416,3,0.74,1.0174,2.52,9.2,4.4,16.4,10.4
20080417,8,0.67,1.0092,0.67,0.0,10.8,16.6,13.7
20080418,7,0.76,1.0048,1.78,5.2,9.8,19.0,14.4
20080419,4,0.63,1.0068,2.5,10.5,11.0,20.6,15.8
20080420,3,0.58,1.0072,2.59,10.6,7.8,22.8,15.3
20080421,6,0.76,1.004,1.51,7.0,10.0,17.4,13.7
20080422,6,0.8,1.0071,1.08,3.5,10.2,15.4,12.8
20080423,3,0.72,1.0151,2.51,11.8,9.2,19.8,14.5
20080424,4,0.74,1.0211,2.26,10.2,9.2,18.4,13.8
20080425,3,0.62,1.0227,2.68,11.6,6.8,20.4,13.6
20080426,2,0.58,1.0201,2.86,12.4,8.6,21.0,14.8
20080427,2,0.6,1.021,2.66,12.1,7.4,19.8,13.6
20080428,4,0.64,1.0165,2.63,11.2,7.4,22.6,15.0
20080429,6,0.76,1.0096,0.55,0.7,9.8,16.2,13.0
20080430,3,0.65,1.0098,2.53,11.6,9.4,21.0,15.2
20080501,0,0.69,1.0141,2.76,12.4,8.4,21.2,14.8
20080502,2,0.62,1.0187,2.76,12.4,10.0,24.0,17.0
20080503,3,0.6,1.0192,2.62,12.4,11.0,23.6,17.3
20080504,2,0.56,1.019,2.76,12.7,11.4,23.4,17.4
20080505,7,0.64,1.0184,1.3,3.8,13.0,22.2,17.6
20080506,4,0.74,1.0178,2.4,9.7,9.6,20.8,15.2
20080507,3,0.64,1.0176,2.51,9.3,10.2,22.6,16.4
20080508,2,0.67,1.0175,2.77,11.4,10.0,22.6,16.3
20080509,3,0.62,1.0149,2.52,11.5,10.4,23.6,17.0
20080510,4,0.57,1.0122,2.72,11.3,10.4,25.4,17.9
20080511,6,0.54,1.0146,1.94,3.0,11.8,24.0,17.9
20080512,7,0.72,1.0146,1.42,2.4,14.0,22.0,18.0
20080513,7,0.86,1.0117,0.38,0.0,12.0,17.8,14.9
20080514,4,0.68,1.0136,2.02,9.3,11.8,22.0,16.9
20080515,4,0.68,1.0159,2.49,8.8,12.2,23.2,17.7
20080516,6,0.66,1.0151,1.5,4.2,11.6,23.2,17.4
20080517,6,0.56,1.0099,1.92,5.5,13.8,30.0,21.9
20080518,6,0.76,1.0061,1.84,6.8,14.8,23.0,18.9
20080519,7,0.7,1.0015,1.37,2.7,13.4,24.4,18.9
20080520,8,0.76,1.002,1.01,2.3,13.6,19.2,16.4
20080521,8,0.82,1.0072,0.88,1.5,14.2,18.4,16.3
20080522,6,0.68,1.013,1.73,6.5,13.6,20.6,17.1
20080523,4,0.67,1.0142,2.28,8.7,10.8,22.8,16.8
20080524,4,0.64,1.0148,2.52,9.2,11.0,24.4,17.7
20080525,4,0.58,1.0157,2.61,10.1,12.8,28.6,20.7
20080526,3,0.56,1.0148,2.91,11.8,15.0,32.0,23.5
20080527,1,0.48,1.0119,2.82,10.7,18.2,34.2,26.2
20080528,3,0.54,1.013,2.48,11.2,18.6,31.6,25.1
20080529,7,0.66,1.0097,1.04,3.2,16.4,27.0,21.7
20080530,5,0.74,1.014,2.52,9.7,15.2,22.0,18.6
20080531,4,0.64,1.0176,2.4,9.3,13.6,25.6,19.6
20080601,5,0.62,1.0164,2.31,8.5,14.6,28.0,21.3
20080602,7,0.72,1.0132,0.53,0.2,16.8,24.2,20.5
20080603,6,0.68,1.0119,1.93,6.4,16.8,25.0,20.9
20080604,3,0.72,1.0115,2.83,12.0,14.6,23.8,19.2
20080605,6,0.74,1.0112,2.41,10.5,16.6,22.0,19.3
20080606,6,0.68,1.0106,2.54,8.1,14.2,23.6,18.9
20080607,6,0.74,1.0103,1.79,5.2,15.0,22.8,18.9
20080608,6,0.8,1.0119,1.04,2.6,14.2,20.6,17.4
20080609,5,0.74,1.0166,2.42,10.5,15.4,24.6,20.0
20080610,4,0.67,1.0186,2.8,12.5,16.2,26.8,21.5
20080611,5,0.72,1.0161,2.0,5.3,16.2,26.2,21.2
20080612,7,0.79,1.0107,1.19,2.9,15.2,21.8,18.5
20080613,3,0.74,1.0089,2.42,11.7,14.8,24.0,19.4
20080614,4,0.67,1.011,2.47,11.0,16.0,23.2,19.6
20080615,4,0.64,1.0131,2.81,11.9,14.0,24.4,19.2
20080616,4,0.58,1.0123,2.81,10.6,14.8,26.0,20.4
20080617,5,0.62,1.0119,1.09,5.2,17.0,27.2,22.1
20080618,2,0.65,1.0122,2.89,5.2,16.8,29.4,23.1
20080619,1,0.65,1.0151,2.73,12.5,17.0,29.8,23.4
20080620,0,0.61,1.016,2.88,12.3,18.4,30.6,24.5
20080621,1,0.59,1.0177,2.9,12.3,18.6,31.4,25.0
20080622,0,0.6,1.0193,2.94,12.4,19.8,31.8,25.8
20080623,0,0.6,1.0183,2.84,12.8,20.8,33.2,27.0
20080624,0,0.54,1.0168,2.86,12.4,19.2,34.0,26.6
20080625,2,0.55,1.0156,2.68,12.0,19.6,34.4,27.0
20080626,1,0.48,1.0152,2.8,12.2,20.6,34.0,27.3
20080627,1,0.59,1.0138,2.86,12.4,19.0,34.4,26.7
20080628,4,0.66,1.0145,2.61,10.0,20.6,32.4,26.5
20080629,2,0.64,1.0169,2.78,11.8,22.6,33.4,28.0
20080630,2,0.62,1.0165,2.75,11.7,21.0,33.0,27.0
20080701,2,0.66,1.0148,2.81,12.4,20.6,34.0,27.3
20080702,3,0.7,1.0139,2.81,12.4,22.2,32.2,27.2
20080703,1,0.63,1.0131,2.7,11.6,20.8,32.6,26.7
20080704,4,0.66,1.0114,2.75,12.0,22.6,31.2,26.9
20080705,2,0.6,1.0118,2.7,11.6,21.8,32.4,27.1
20080706,0,0.59,1.0129,2.83,12.6,19.2,31.2,25.2
20080707,1,0.65,1.0115,2.77,12.2,19.2,33.2,26.2
20080708,3,0.65,1.0127,2.69,11.6,20.8,30.6,25.7
20080709,1,0.5,1.0147,2.8,12.4,18.0,32.4,25.2
20080710,0,0.56,1.0151,2.79,12.4,16.4,30.8,23.6
20080711,2,0.62,1.0146,2.76,12.2,18.8,33.2,26.0
20080712,1,0.48,1.0112,2.8,12.5,18.8,32.8,25.8
20080713,5,0.6,1.0099,1.82,5.9,20.2,33.2,26.7
20080714,3,0.68,1.0146,2.81,12.6,19.0,27.0,23.0
20080715,1,0.56,1.0206,2.78,12.4,16.8,31.4,24.1
20080716,1,0.58,1.0203,2.64,11.4,17.0,30.4,23.7
20080717,4,0.58,1.0149,2.28,8.9,18.2,30.0,24.1
20080718,3,0.71,1.0122,2.62,11.3,18.8,29.6,24.2
20080719,1,0.66,1.0147,2.79,12.6,18.0,30.6,24.3
20080720,1,0.66,1.0157,2.73,12.2,19.8,31.4,25.6
20080721,3,0.68,1.0131,2.28,9.0,20.0,30.0,25.0
20080722,3,0.6,1.0102,2.67,11.8,19.8,30.2,25.0
20080723,2,0.48,1.0145,2.71,12.2,15.0,29.0,22.0
20080724,1,0.6,1.0132,2.79,12.8,16.0,29.6,22.8
20080725,1,0.63,1.0116,2.7,12.2,17.8,30.2,24.0
20080726,2,0.66,1.0107,2.71,12.3,17.6,30.2,23.9
20080727,4,0.7,1.0116,2.03,7.5,19.8,30.6,25.2
20080728,1,0.66,1.0134,2.65,11.9,17.8,32.0,24.9
20080729,1,0.66,1.0151,2.66,12.0,19.8,33.2,26.5
20080730,2,0.59,1.0166,2.74,12.7,21.2,34.2,27.7
20080731,1,0.62,1.0162,2.71,12.5,21.6,35.0,28.3
20080801,1,0.6,1.0152,2.7,12.5,20.0,35.2,27.6
20080802,1,0.54,1.0157,2.59,11.7,20.0,36.0,28.0
20080803,0,0.64,1.0151,2.69,12.5,19.4,34.2,26.8
20080804,1,0.66,1.0148,2.74,13.0,19.4,33.4,26.4
20080805,0,0.66,1.0137,2.66,12.4,20.4,33.0,26.7
20080806,1,0.62,1.0125,2.68,12.6,21.2,34.2,27.7
20080807,0,0.58,1.0117,2.7,12.8,21.8,34.4,28.1
20080808,3,0.6,1.0087,2.46,11.0,20.6,35.0,27.8
20080809,3,0.65,1.008,2.52,11.5,23.0,33.0,28.0
20080810,2,0.6,1.0108,2.65,12.6,19.2,31.2,25.2
20080811,0,0.52,1.01,2.61,12.4,18.6,33.0,25.8
20080812,1,0.49,1.0105,2.61,12.4,18.6,32.6,25.6
20080813,0,0.64,1.0124,2.62,12.6,19.2,33.4,26.3
20080814,0,0.66,1.0135,2.48,11.5,20.2,32.0,26.1
20080815,4,0.73,1.0079,2.04,8.3,20.8,31.6,26.2
20080816,4,0.56,1.0076,2.5,11.8,18.8,28.4,23.6
20080817,2,0.59,1.0117,2.33,10.6,17.0,28.4,22.7
20080818,0,0.56,1.0163,2.67,13.4,15.8,31.6,23.7
20080819,0,0.53,1.015,2.64,13.2,17.8,33.4,25.6
20080820,0,0.5,1.0136,2.35,10.9,18.4,33.0,25.7
20080821,0,0.46,1.0151,2.5,12.2,18.8,35.4,27.1
20080822,0,0.63,1.0141,2.49,12.2,18.6,33.0,25.8
20080823,2,0.72,1.0116,2.32,10.9,19.0,29.2,24.1
20080824,5,0.62,1.0106,2.02,8.7,19.2,29.6,24.4
20080825,2,0.62,1.014,2.36,11.4,19.4,30.0,24.7
20080826,1,0.61,1.0169,2.4,11.8,16.6,31.4,24.0
20080827,3,0.62,1.017,1.64,6.2,19.0,31.0,25.0
20080828,1,0.64,1.0154,2.34,11.5,17.8,31.2,24.5
20080829,1,0.6,1.0148,2.3,11.3,17.4,31.6,24.5
20080830,1,0.62,1.0148,2.32,11.5,17.8,32.8,25.3
20080831,0,0.57,1.0154,2.32,11.6,19.0,33.2,26.1
20080901,3,0.61,1.0156,2.26,11.5,18.8,31.6,25.2
20080902,2,0.66,1.0147,2.12,11.2,19.6,30.2,24.9
20080903,1,0.65,1.0143,2.28,11.2,19.4,31.0,25.2
20080904,2,0.62,1.0139,2.29,11.0,18.0,30.3,24.2
20080905,3,0.64,1.0144,2.15,10.3,21.8,32.8,27.3
20080906,3,0.35,1.013,1.85,7.0,25.0,34.4,29.7
20080907,5,0.62,1.0125,1.55,6.3,22.2,34.6,28.4
20080908,3,0.57,1.0145,2.28,10.7,20.0,31.0,25.5
20080909,1,0.47,1.0169,2.29,10.6,16.4,33.0,24.7
20080910,0,0.51,1.0158,2.14,10.4,17.8,35.0,26.4
20080911,2,0.59,1.0132,1.9,8.9,20.0,34.8,27.4
20080912,7,0.58,1.0101,1.03,2.4,20.0,35.6,27.8
20080913,6,0.69,1.0095,1.14,3.1,18.8,25.2,22.0
20080914,7,0.64,1.0091,1.09,2.7,16.6,23.6,20.1
20080915,4,0.64,1.0075,2.05,10.3,13.8,25.0,19.4
