DATE,BUDAPEST_cloud_cover,BUDAPEST_humidity,BUDAPEST_pressure,BUDAPEST_global_radiation,BUDAPEST_precipitation,BUDAPEST_sunshine,BUDAPEST_temp_max,BUDAPEST_temp_mean
20070730,8,0.75,1.0134,0.68,0.22,0.0,26.8,17.4
20070731,4,0.45,1.0165,2.85,0.0,12.0,23.3,18.0
20070801,2,0.4,1.0168,2.94,0.0,12.8,27.9,20.3
20070802,1,0.38,1.0163,2.96,0.0,13.0,29.6,22.6
20070803,6,0.54,1.0154,2.27,0.05,7.7,28.0,21.7
20070804,4,0.47,1.0189,2.75,0.0,11.5,24.3,20.7
20070805,3,0.46,1.0179,2.61,0.0,10.4,29.1,22.5
20070806,3,0.44,1.0129,2.71,0.0,11.3,32.0,25.1
20070807,4,0.45,1.0101,2.36,0.0,8.6,32.1,24.8
20070808,4,0.44,1.0093,2.54,0.0,10.1,32.9,25.5
20070809,5,0.55,1.0075,1.74,0.0,4.5,32.1,24.5
20070810,6,0.65,1.0071,2.12,0.93,7.1,28.2,23.2
20070811,6,0.75,1.008,1.75,2.64,4.7,25.7,20.8
20070812,8,0.8,1.0076,0.81,0.18,0.3,24.2,20.3
20070813,6,0.62,1.0089,2.09,0.0,7.1,27.3,22.5
20070814,3,0.52,1.0117,2.72,0.0,12.1,29.2,24.0
20070815,3,0.46,1.0128,2.69,0.0,12.0,32.5,25.9
20070816,1,0.46,1.0111,2.76,0.0,12.7,34.1,27.3
20070817,2,0.52,1.013,2.69,0.0,12.2,30.6,25.1
20070818,4,0.57,1.0147,2.53,0.0,10.9,29.3,23.0
20070819,4,0.54,1.0121,2.33,2.88,9.4,30.4,24.1
20070820,7,0.75,1.0072,1.84,1.0,5.8,27.7,21.3
20070821,5,0.71,1.009,1.9,0.06,6.3,27.3,21.1
20070822,4,0.6,1.0119,2.07,0.0,7.6,32.6,25.1
20070823,4,0.56,1.015,2.44,0.02,10.7,34.7,27.7
20070824,4,0.55,1.0196,2.49,0.0,11.3,32.8,26.4
20070825,5,0.43,1.0221,1.84,0.0,6.2,31.1,27.0
20070826,2,0.43,1.0218,2.61,0.0,12.6,29.3,25.1
20070827,4,0.45,1.0183,2.29,0.0,9.9,30.0,24.4
20070828,6,0.49,1.0147,1.89,0.12,6.8,26.5,22.7
20070829,8,0.67,1.0148,0.64,1.25,0.1,22.4,18.3
20070830,8,0.83,1.0143,0.55,0.75,0.0,20.1,16.8
20070831,3,0.57,1.0155,2.34,0.0,10.9,23.2,18.1
20070901,3,0.6,1.016,1.94,0.0,7.2,22.5,18.2
20070902,3,0.55,1.0183,2.06,0.0,8.4,23.0,17.5
20070903,6,0.58,1.0133,1.6,0.1,4.7,24.7,18.8
20070904,8,0.82,1.011,0.54,0.71,0.0,23.4,13.6
20070905,8,0.84,1.0108,0.54,0.57,0.0,13.0,9.6
20070906,7,0.78,1.0134,1.05,0.05,1.5,14.5,10.6
20070907,7,0.8,1.0148,0.53,0.01,0.0,15.5,12.4
20070908,6,0.7,1.0138,1.67,0.0,5.7,20.2,15.9
20070909,5,0.62,1.0123,1.75,0.0,6.5,19.1,16.1
20070910,6,0.62,1.014,1.73,0.7,6.5,19.3,15.9
20070911,6,0.74,1.012,1.59,0.0,5.4,18.8,13.9
20070912,2,0.67,1.0177,1.84,0.0,7.7,19.5,14.6
20070913,3,0.64,1.0217,1.93,0.0,8.8,20.2,15.5
20070914,2,0.62,1.0207,2.06,0.0,10.3,22.4,16.0
20070915,4,0.58,1.0182,1.73,0.0,7.1,21.2,16.9
20070916,4,0.51,1.022,1.93,0.0,9.3,22.0,16.1
20070917,3,0.65,1.0166,1.89,0.0,9.0,27.6,18.6
20070918,5,0.69,1.01,1.69,0.06,7.2,26.0,19.7
20070919,2,0.59,1.0194,1.99,0.0,10.5,18.4,13.1
20070920,3,0.52,1.0256,1.85,0.0,9.2,18.1,12.3
20070921,1,0.56,1.028,1.92,0.0,10.1,20.6,13.3
20070922,1,0.59,1.0273,1.91,0.0,10.2,21.6,13.6
20070923,1,0.57,1.0265,1.86,0.0,9.9,22.1,14.8
20070924,3,0.58,1.023,1.72,0.0,8.5,22.9,15.2
20070925,1,0.58,1.0154,1.81,0.0,9.7,23.8,15.8
20070926,8,0.7,1.0126,0.51,0.14,0.1,19.6,15.4
20070927,7,0.78,1.0098,0.42,0.02,0.0,20.0,16.5
20070928,6,0.78,1.0101,1.16,0.57,3.7,19.8,16.3
20070929,5,0.63,1.0198,1.63,0.0,8.4,22.4,16.2
20070930,3,0.62,1.0247,1.65,0.0,8.9,23.5,16.2
20071001,4,0.61,1.0263,1.65,0.0,9.1,24.1,16.7
20071002,6,0.68,1.023,1.38,0.0,6.2,23.7,17.1
20071003,4,0.66,1.0197,1.32,0.0,5.7,25.2,18.7
20071004,7,0.75,1.0209,0.6,0.0,0.5,22.0,17.7
20071005,7,0.75,1.019,0.89,0.09,2.2,22.7,18.3
20071006,3,0.65,1.0193,1.36,0.0,6.6,20.4,15.5
20071007,4,0.59,1.0206,1.25,0.0,5.6,18.9,14.6
20071008,4,0.65,1.0225,1.39,0.0,7.3,19.9,13.2
20071009,4,0.59,1.0241,1.45,0.0,8.3,19.3,14.3
20071010,6,0.49,1.0238,1.36,0.0,7.4,18.3,14.7
20071011,3,0.6,1.0233,0.94,0.0,3.1,20.6,14.3
20071012,7,0.65,1.0195,0.86,0.0,2.5,16.4,12.9
20071013,2,0.53,1.0198,1.4,0.0,8.5,14.2,11.0
20071014,0,0.53,1.0272,1.47,0.0,9.7,14.7,7.6
20071015,0,0.53,1.0279,1.44,0.0,9.5,15.1,8.7
20071016,0,0.55,1.026,1.43,0.0,9.6,17.9,9.5
20071017,0,0.56,1.0234,1.41,0.0,9.6,20.0,10.5
20071018,6,0.67,1.0181,0.78,0.0,2.4,17.0,10.2
20071019,4,0.6,1.0201,1.07,0.0,5.4,11.3,7.5
20071020,3,0.55,1.0248,1.21,0.0,7.4,11.5,6.0
20071021,6,0.55,1.0242,0.91,0.0,3.9,9.8,6.7
20071022,8,0.61,1.0168,0.47,0.95,0.5,13.7,9.0
20071023,8,0.87,1.0106,0.29,1.02,0.0,12.7,9.3
20071024,8,0.85,1.0171,0.39,1.19,0.2,11.4,9.3
20071025,8,0.89,1.0211,0.29,0.2,0.0,11.1,9.0
20071026,7,0.77,1.0277,0.34,0.0,0.1,12.3,9.6
20071027,7,0.69,1.0272,0.81,0.01,3.5,16.1,12.6
20071028,8,0.78,1.024,0.27,0.05,0.0,15.4,11.9
20071029,8,0.77,1.0199,0.36,0.0,0.2,14.0,12.2
20071030,8,0.78,1.0171,0.27,0.3,0.0,13.1,10.9
20071031,8,0.79,1.0224,0.26,0.01,0.0,13.9,11.1
20071101,1,0.62,1.0273,1.14,0.0,8.9,13.1,8.9
20071102,3,0.67,1.0273,0.87,0.0,5.0,13.9,9.8
20071103,5,0.64,1.0243,0.97,0.0,6.7,15.2,12.3
20071104,4,0.65,1.0168,0.77,0.0,4.0,13.5,10.8
20071105,5,0.62,1.0245,0.62,0.1,2.4,10.2,6.7
20071106,8,0.66,1.0232,0.47,0.16,1.1,8.5,3.3
20071107,5,0.68,1.0187,0.84,1.2,5.3,7.9,5.3
20071108,3,0.67,1.0135,0.88,0.14,6.2,10.3,7.7
20071109,7,0.71,1.0083,0.23,0.54,0.0,8.9,7.0
20071110,6,0.65,1.0075,0.82,0.05,5.5,7.3,4.4
20071111,7,0.73,1.0062,0.52,1.15,1.8,4.5,2.6
20071112,4,0.65,1.0087,0.82,0.53,5.9,6.3,3.5
20071113,5,0.64,1.0115,0.78,0.0,5.4,5.9,3.9
20071114,8,0.7,1.0064,0.29,0.03,0.2,5.1,3.3
20071115,8,0.74,1.0075,0.21,0.48,0.0,4.7,2.8
20071116,8,0.8,1.02,0.21,0.0,0.0,2.7,1.6
20071117,8,0.75,1.024,0.21,0.0,0.0,3.2,1.7
20071118,8,0.64,1.0154,0.2,0.35,0.0,6.9,4.4
20071119,8,0.7,1.0204,0.2,0.0,0.0,8.3,6.1
20071120,5,0.72,1.026,0.48,0.0,1.9,8.2,5.3
20071121,4,0.73,1.0229,0.76,0.0,6.2,6.8,3.6
20071122,6,0.74,1.019,0.58,0.0,3.3,9.1,4.8
20071123,7,0.7,1.0183,0.46,0.0,1.8,13.3,7.4
20071124,7,0.72,1.0203,0.32,0.01,0.6,12.2,8.7
20071125,8,0.74,1.0181,0.19,0.18,0.0,10.4,7.3
20071126,7,0.59,1.0153,0.62,0.06,4.3,7.7,4.2
20071127,1,0.61,1.0209,0.79,0.0,7.6,3.3,1.8
20071128,0,0.57,1.0265,0.8,0.0,7.9,4.2,0.5
20071129,1,0.69,1.0217,0.74,0.0,6.8,3.8,-1.1
20071130,8,0.71,1.0137,0.4,0.0,1.5,4.2,0.5
20071201,7,0.65,1.0147,0.44,0.01,1.9,8.5,5.7
20071202,8,0.81,1.0173,0.45,0.04,2.1,7.0,4.3
20071203,8,0.75,1.0016,0.19,1.06,0.0,10.3,7.5
20071204,2,0.61,1.0087,0.68,0.0,6.2,9.1,5.6
20071205,1,0.6,1.023,0.75,0.0,7.7,9.6,4.7
20071206,6,0.71,1.021,0.29,0.0,0.5,7.6,3.5
20071207,7,0.74,1.0125,0.44,0.11,2.2,8.6,4.8
20071208,7,0.82,1.0086,0.18,0.0,0.0,7.8,5.4
20071209,8,0.84,1.0066,0.18,0.02,0.0,6.9,4.5
20071210,8,0.83,1.0026,0.18,0.66,0.0,8.5,5.9
20071211,8,0.81,1.0095,0.18,0.4,0.0,7.5,5.5
20071212,8,0.8,1.0201,0.18,0.03,0.0,8.0,6.3
20071213,2,0.59,1.0274,0.67,0.0,6.5,8.5,3.2
20071214,4,0.6,1.0286,0.41,0.0,1.9,1.8,0.0
20071215,7,0.69,1.0309,0.18,0.09,0.0,3.0,-0.3
20071216,8,0.66,1.0331,0.18,0.0,0.0,2.6,0.7
20071217,3,0.63,1.0384,0.67,0.0,6.6,2.1,-0.7
20071218,3,0.69,1.0375,0.61,0.0,5.5,2.5,-0.9
20071219,8,0.78,1.0389,0.18,0.0,0.0,-0.5,-3.1
20071220,8,0.77,1.0393,0.18,0.0,0.0,-1.2,-2.7
20071221,8,0.75,1.0379,0.18,0.0,0.0,-1.2,-2.7
20071222,8,0.81,1.0366,0.18,0.0,0.0,-2.2,-4.5
20071223,8,0.76,1.0335,0.18,0.0,0.0,-1.8,-4.4
20071224,8,0.78,1.0318,0.18,0.01,0.0,-1.7,-3.4
20071225,8,0.75,1.0311,0.18,0.0,0.0,-0.3,-2.2
20071226,8,0.77,1.0321,0.18,0.0,0.0,-0.8,-3.2
20071227,8,0.78,1.0374,0.18,0.0,0.0,-1.9,-3.3
20071228,8,0.8,1.0402,0.18,0.01,0.0,-1.8,-3.9
20071229,8,0.84,1.0347,0.18,0.0,0.0,-3.2,-4.5
20071230,8,0.8,1.0289,0.18,0.0,0.0,-3.8,-5.3
20071231,8,0.81,1.0288,0.18,0.15,0.0,-1.9,-3.6
20080101,8,0.79,1.025,0.18,0.5,0.0,-0.6,-2.1
20080102,8,0.73,1.024,0.18,0.0,0.0,2.8,0.4
20080103,6,0.74,1.0261,0.38,0.0,1.4,1.0,-4.0
20080104,6,0.75,1.0313,0.19,0.01,0.0,-3.6,-5.2
20080105,8,0.63,1.03,0.19,0.12,0.0,-3.3,-4.5
20080106,8,0.82,1.0197,0.19,1.3,0.0,1.5,-0.4
20080107,3,0.82,1.0216,0.48,0.35,2.6,4.4,1.5
20080108,5,0.83,1.0263,0.42,0.0,1.7,6.6,2.0
20080109,8,0.88,1.0286,0.19,0.0,0.0,3.2,-0.8
20080110,8,0.85,1.0272,0.2,0.0,0.0,2.3,0.7
20080111,7,0.81,1.0253,0.33,0.0,0.7,2.8,0.8
20080112,5,0.75,1.0183,0.63,0.0,4.6,7.0,3.5
20080113,5,0.72,1.0216,0.51,0.01,2.7,6.3,3.9
20080114,8,0.69,1.0225,0.44,0.0,1.7,5.6,3.7
20080115,8,0.87,1.022,0.21,0.0,0.0,4.8,2.6
20080116,8,0.8,1.0159,0.25,0.08,0.1,4.4,2.5
20080117,8,0.77,1.0185,0.21,0.0,0.0,5.8,4.0
20080118,5,0.8,1.0218,0.21,0.35,0.0,7.9,4.7
20080119,8,0.82,1.0251,0.22,0.21,0.0,10.2,6.1
20080120,8,0.61,1.0246,0.38,0.02,0.8,14.0,11.4
20080121,5,0.58,1.0184,0.85,0.01,7.5,14.3,10.6
20080122,7,0.64,1.0095,0.22,0.02,0.0,11.6,6.8
20080123,1,0.5,1.0287,0.9,0.0,8.1,5.1,2.6
20080124,4,0.58,1.035,0.8,0.0,6.0,7.0,2.6
20080125,4,0.62,1.0351,0.67,0.0,3.8,7.0,3.3
20080126,1,0.53,1.0317,0.79,0.0,5.6,9.0,5.3
20080127,8,0.65,1.017,0.24,0.25,0.0,9.6,6.7
20080128,1,0.45,1.0283,0.97,0.0,8.4,6.8,4.0
20080129,7,0.6,1.0313,0.25,0.0,0.0,5.8,2.4
20080130,7,0.57,1.0271,0.45,0.0,1.0,6.7,4.1
20080131,4,0.64,1.0223,0.81,0.0,5.1,7.1,4.1
20080201,6,0.74,1.0172,0.59,0.0,2.2,6.6,2.6
20080202,7,0.68,1.0134,0.49,0.01,1.2,10.3,5.9
20080203,5,0.62,1.027,0.97,0.0,7.1,9.0,5.4
20080204,7,0.76,1.0217,0.27,0.0,0.0,8.5,5.6
20080205,6,0.78,1.0211,0.55,0.0,1.5,9.7,6.5
20080206,7,0.77,1.024,0.38,0.0,0.3,9.5,6.0
20080207,6,0.62,1.0271,0.33,0.05,0.1,9.0,6.2
20080208,3,0.56,1.0363,1.01,0.0,6.8,9.8,5.4
20080209,1,0.53,1.0382,1.16,0.0,9.0,9.5,5.3
20080210,5,0.56,1.0368,0.87,0.0,4.5,7.9,4.1
20080211,1,0.65,1.0378,1.12,0.0,7.8,6.6,1.8
20080212,4,0.69,1.0381,1.08,0.0,7.1,5.4,0.8
20080213,0,0.65,1.0354,1.17,0.0,8.2,7.0,1.4
20080214,8,0.73,1.0317,0.31,0.0,0.0,4.5,1.3
20080215,3,0.48,1.0293,1.17,0.0,7.7,4.6,1.3
20080216,1,0.39,1.0363,1.26,0.0,8.9,0.4,-3.0
20080217,4,0.3,1.0431,1.26,0.0,8.6,0.8,-3.2
20080218,7,0.36,1.0279,0.51,0.0,0.6,5.0,2.3
20080219,2,0.59,1.0237,1.35,0.0,9.5,10.2,6.2
20080220,1,0.62,1.025,1.3,0.0,8.5,11.3,5.1
20080221,7,0.59,1.0252,0.94,0.0,3.8,11.6,6.3
20080222,8,0.47,1.0252,0.52,0.01,0.5,14.7,11.4
20080223,7,0.51,1.0237,1.09,0.0,5.2,14.3,11.4
20080224,3,0.45,1.0268,1.41,0.0,9.1,17.7,12.0
20080225,2,0.52,1.0213,1.45,0.0,9.4,18.9,11.4
20080226,1,0.49,1.0194,1.46,0.0,9.4,18.9,11.7
20080227,5,0.49,1.0137,1.2,0.0,5.9,16.9,11.1
20080228,2,0.44,1.0222,1.49,0.0,9.3,12.8,8.8
20080229,8,0.6,1.0204,0.59,0.1,0.6,12.0,8.7
20080301,5,0.62,1.0001,0.59,0.4,0.6,13.5,9.6
20080302,7,0.6,1.0024,0.95,0.7,2.9,14.1,9.2
20080303,6,0.59,1.0083,0.91,0.53,2.5,17.0,12.1
20080304,8,0.58,1.01,0.41,0.0,0.0,14.1,6.1
20080305,6,0.49,1.0166,1.1,0.0,3.8,8.3,5.0
20080306,6,0.44,1.0257,1.2,0.0,4.6,6.6,3.2
20080307,6,0.38,1.0187,0.92,0.04,2.2,11.5,6.5
20080308,8,0.59,1.009,0.53,0.06,0.2,9.9,6.7
20080309,7,0.63,1.0104,0.67,0.01,0.7,12.1,8.0
20080310,4,0.59,1.0078,1.35,0.0,5.4,15.5,10.2
20080311,8,0.67,1.0021,0.71,0.11,0.8,13.9,9.1
20080312,6,0.74,1.0036,0.65,0.64,0.5,11.4,8.4
20080313,6,0.5,1.0103,1.62,0.0,7.6,11.6,8.3
20080314,6,0.64,1.0138,0.86,0.18,1.4,11.2,7.8
20080315,2,0.49,1.0144,1.92,0.0,10.4,12.8,8.7
20080316,7,0.58,1.0066,1.41,0.09,5.2,17.4,11.2
20080317,6,0.62,1.0026,1.51,0.01,5.9,15.1,10.0
20080318,4,0.46,1.0062,1.47,0.0,5.5,8.5,4.9
20080319,4,0.53,1.0105,1.95,0.0,9.9,8.1,4.2
20080320,2,0.59,1.0116,1.89,0.0,9.1,7.4,3.2
20080321,7,0.46,0.9986,1.46,1.4,5.0,9.6,5.7
20080322,8,0.68,0.9909,0.91,0.72,1.3,9.6,5.3
20080323,7,0.63,0.9957,1.12,1.69,2.4,11.0,7.1
20080324,7,0.74,0.9898,1.35,0.0,3.9,8.1,3.4
20080325,6,0.53,0.9954,1.82,0.0,7.6,6.5,3.0
20080326,6,0.44,1.0048,1.96,0.0,8.8,7.9,4.2
20080327,6,0.58,1.0055,1.66,0.0,6.0,13.8,6.8
20080328,7,0.55,1.013,1.37,0.0,3.7,15.5,9.7
20080329,7,0.52,1.0199,0.88,0.0,0.9,13.8,10.5
20080330,2,0.5,1.0218,2.23,0.0,10.7,17.1,10.6
20080331,1,0.46,1.0181,2.33,0.0,11.5,18.6,11.1
20080401,5,0.45,1.0161,1.88,0.0,7.2,17.3,11.1
20080402,6,0.54,1.0149,1.59,0.08,4.8,14.4,10.4
20080403,5,0.59,1.015,1.96,0.0,7.6,13.8,9.5
20080404,5,0.46,1.0178,1.9,0.0,7.0,15.6,10.9
20080405,7,0.55,1.0117,1.48,0.0,3.8,14.2,10.1
20080406,6,0.57,1.0031,1.81,0.01,6.1,15.8,11.1
20080407,8,0.68,1.0023,1.39,0.28,3.1,15.8,8.4
20080408,8,0.47,1.0098,1.56,0.03,4.1,11.7,8.0
20080409,6,0.55,1.0042,1.78,0.0,5.6,20.1,14.2
20080410,4,0.53,1.0013,2.22,0.0,9.0,21.3,17.1
20080411,5,0.55,1.0016,2.01,0.0,7.1,23.2,18.4
20080412,7,0.53,1.0057,1.66,0.0,4.5,20.3,13.2
20080413,4,0.41,1.0144,2.44,0.0,10.5,18.1,12.4
20080414,6,0.6,1.0162,1.7,0.18,4.6,17.8,11.5
20080415,7,0.63,1.0096,1.78,0.23,5.1,17.1,12.1
20080416,5,0.66,1.0101,2.19,0.0,8.0,12.5,9.5
20080417,5,0.65,1.0114,1.73,0.23,4.6,14.5,9.7
20080418,6,0.62,1.004,2.15,0.02,7.5,19.2,14.3
20080419,7,0.64,1.002,1.67,0.1,4.1,20.3,14.0
20080420,3,0.49,1.007,2.63,0.0,11.3,22.1,16.1
20080421,7,0.56,1.0056,2.53,0.45,10.3,21.8,16.2
20080422,5,0.64,1.0023,2.23,0.07,7.8,20.2,14.7
20080423,7,0.74,1.0104,0.91,0.49,0.4,15.2,11.6
20080424,5,0.51,1.022,2.11,0.0,6.7,17.6,12.7
20080425,3,0.49,1.0232,2.02,0.0,6.0,19.3,12.8
20080426,3,0.49,1.0239,2.53,0.0,9.8,19.8,13.7
20080427,1,0.3,1.0232,2.78,0.0,11.8,22.4,16.4
20080428,4,0.35,1.0157,2.22,0.0,7.2,21.0,15.8
20080429,5,0.43,1.0071,2.36,0.0,8.2,21.3,15.0
20080430,7,0.63,1.0081,1.98,0.13,5.4,20.1,14.8
20080501,6,0.59,1.0123,2.17,0.4,6.4,20.1,15.6
20080502,3,0.49,1.0182,2.84,0.0,11.7,20.2,15.6
20080503,5,0.5,1.022,2.28,0.1,7.0,19.4,14.7
20080504,6,0.54,1.0209,2.02,0.0,5.2,18.7,14.2
20080505,7,0.71,1.0215,1.75,1.28,3.5,18.4,13.5
20080506,5,0.57,1.0212,2.44,0.0,8.0,21.2,15.4
20080507,4,0.4,1.0202,2.96,0.0,12.3,20.9,16.1
20080508,5,0.41,1.0176,2.95,0.0,12.1,22.0,16.5
20080509,5,0.49,1.0178,2.29,0.0,6.7,21.0,16.6
20080510,5,0.39,1.0202,2.39,0.0,7.4,20.4,16.6
20080511,1,0.35,1.0211,2.97,0.0,12.0,21.7,16.1
20080512,2,0.4,1.0182,2.72,0.04,9.8,25.2,18.1
20080513,4,0.44,1.0162,2.79,0.0,10.3,25.1,19.1
20080514,3,0.52,1.014,2.62,0.08,8.9,25.2,17.8
20080515,3,0.51,1.0124,2.72,0.0,9.6,26.0,18.9
20080516,4,0.56,1.0096,2.91,0.0,11.1,25.0,19.2
20080517,7,0.52,1.0092,2.55,0.0,8.2,26.0,21.0
20080518,7,0.58,1.0071,1.95,0.02,4.2,27.0,20.5
20080519,4,0.59,1.0066,2.8,0.36,10.0,26.0,20.0
20080520,7,0.77,1.0081,0.96,1.04,0.2,20.4,16.2
20080521,6,0.71,1.0116,1.92,0.0,3.9,21.4,15.4
20080522,5,0.67,1.0117,3.06,0.0,12.0,19.6,15.3
20080523,3,0.63,1.0119,2.8,0.0,9.8,21.4,16.4
20080524,3,0.54,1.0125,2.78,0.0,9.6,24.4,19.0
20080525,7,0.55,1.0144,2.34,0.0,6.4,24.9,19.5
20080526,6,0.49,1.0178,2.99,0.0,11.2,24.4,19.3
20080527,2,0.51,1.0148,3.24,0.0,13.3,31.2,23.2
20080528,3,0.53,1.0145,3.16,0.0,12.6,32.0,24.0
20080529,4,0.3,1.018,3.13,0.0,12.3,25.4,19.8
20080530,2,0.44,1.0143,3.16,0.0,12.5,28.6,22.8
20080531,6,0.49,1.013,2.89,0.0,10.2,30.4,24.8
20080601,6,0.5,1.014,2.06,0.07,5.4,29.5,24.4
20080602,2,0.35,1.0157,3.26,0.0,14.0,28.3,23.8
20080603,2,0.43,1.0134,3.14,0.0,13.0,28.8,23.1
20080604,7,0.58,1.0107,1.55,1.13,2.6,26.7,21.1
20080605,7,0.61,1.0102,1.27,0.0,1.4,24.5,20.2
20080606,5,0.6,1.0112,2.34,0.36,7.1,22.5,19.2
20080607,7,0.79,1.0124,0.83,1.91,0.1,21.0,17.1
20080608,6,0.73,1.015,1.71,1.47,3.4,24.3,18.4
20080609,5,0.66,1.0189,2.2,0.1,6.2,27.5,19.9
20080610,2,0.51,1.0188,3.32,0.0,14.3,29.1,23.9
20080611,2,0.63,1.0134,2.7,0.62,9.5,28.4,21.8
20080612,5,0.63,1.0095,2.01,0.0,5.0,24.4,20.1
20080613,8,0.56,1.008,1.72,0.0,3.4,21.9,17.8
20080614,4,0.56,1.0119,2.9,0.83,11.0,23.0,16.4
20080615,7,0.67,1.0119,1.25,0.01,1.3,19.8,15.3
20080616,5,0.55,1.0121,2.62,0.0,8.9,23.5,18.5
20080617,6,0.63,1.0126,2.29,1.27,6.7,26.1,20.5
20080618,7,0.78,1.0144,1.58,1.61,2.7,23.5,18.8
20080619,3,0.58,1.0162,3.24,0.0,13.6,28.2,21.4
20080620,4,0.51,1.0176,2.97,0.0,11.5,30.0,23.8
20080621,4,0.48,1.0203,3.29,0.0,14.0,31.2,24.9
20080622,2,0.5,1.0202,3.24,0.0,13.6,32.3,26.6
20080623,2,0.45,1.0167,3.35,0.0,14.5,34.1,28.5
20080624,4,0.52,1.0162,2.68,0.05,9.4,33.1,27.0
20080625,2,0.5,1.0169,3.31,1.4,14.2,32.1,26.2
20080626,4,0.59,1.0182,2.93,0.41,11.2,30.6,24.9
20080627,6,0.61,1.0167,2.33,0.04,7.0,28.6,23.2
20080628,1,0.46,1.0195,3.27,0.0,13.9,26.7,22.5
20080629,3,0.47,1.0192,3.32,0.0,14.4,30.0,24.4
20080630,6,0.65,1.0182,1.75,0.03,3.6,29.0,22.5
20080701,2,0.53,1.0179,3.12,0.0,12.8,30.6,24.0
20080702,4,0.45,1.0155,2.82,0.0,10.5,30.9,24.9
20080703,3,0.4,1.0125,3.13,0.08,12.9,31.6,26.3
20080704,6,0.57,1.01,2.58,0.0,8.8,30.2,22.5
20080705,4,0.46,1.0124,3.1,0.0,12.7,25.3,20.7
20080706,3,0.41,1.0131,3.28,0.2,14.2,29.1,23.1
20080707,5,0.57,1.009,2.54,0.85,8.6,32.1,23.7
20080708,6,0.61,1.013,2.07,0.04,5.5,22.9,18.9
20080709,3,0.49,1.0158,3.18,0.0,13.5,24.0,19.7
20080710,5,0.52,1.0168,2.22,0.0,6.5,25.2,20.6
20080711,3,0.5,1.0153,3.08,0.0,12.8,31.2,24.5
20080712,1,0.4,1.012,3.25,0.0,14.2,34.0,27.6
20080713,5,0.49,1.0104,2.59,0.68,9.1,34.2,26.5
20080714,6,0.78,1.0142,1.54,2.46,2.7,29.8,18.2
20080715,7,0.67,1.0199,1.54,0.02,2.7,22.2,17.6
20080716,7,0.53,1.0178,1.97,0.0,5.1,26.3,21.7
20080717,5,0.58,1.0126,2.65,1.92,9.7,29.2,23.1
20080718,6,0.67,1.0135,1.4,0.0,2.1,24.2,18.7
20080719,2,0.52,1.0154,3.12,0.0,13.5,27.0,21.6
20080720,5,0.62,1.0134,2.28,2.25,7.2,30.0,22.5
20080721,7,0.57,1.0141,2.39,0.0,8.0,23.0,19.3
20080722,8,0.56,1.0162,0.96,0.7,0.5,21.0,17.3
20080723,8,0.81,1.0103,0.7,1.28,0.0,18.0,14.9
20080724,8,0.73,1.0092,0.78,0.13,0.1,22.6,18.8
20080725,6,0.65,1.0083,2.28,0.0,7.4,26.2,21.8
20080726,6,0.56,1.0097,2.47,0.0,8.8,28.5,23.9
20080727,4,0.48,1.0138,2.89,0.0,12.1,30.5,26.0
20080728,2,0.43,1.017,3.05,0.0,13.5,29.9,25.0
20080729,3,0.47,1.0173,3.03,0.0,13.4,31.4,25.1
20080730,6,0.51,1.0189,2.67,0.0,10.5,31.5,25.1
20080731,5,0.57,1.0195,2.62,0.17,10.2,31.3,24.6
20080801,5,0.59,1.0187,2.15,0.0,6.8,30.4,24.5
20080802,3,0.54,1.0174,2.81,0.0,11.9,32.8,25.8
20080803,2,0.56,1.0162,2.92,0.0,12.9,30.0,25.3
20080804,3,0.53,1.0125,2.74,0.37,11.5,32.6,25.8
20080805,5,0.59,1.0142,2.01,0.0,6.1,26.7,21.8
20080806,1,0.46,1.017,2.97,0.0,13.6,27.0,21.7
20080807,2,0.47,1.0147,2.92,0.0,13.2,29.4,22.8
20080808,5,0.52,1.0091,2.49,0.85,9.8,29.4,23.8
20080809,7,0.7,1.0103,1.66,0.16,4.1,26.3,18.6
20080810,5,0.51,1.0137,2.79,0.0,12.4,24.3,19.1
20080811,2,0.53,1.0123,2.75,0.0,12.2,27.3,21.1
20080812,2,0.49,1.0086,2.84,0.0,13.1,31.5,24.1
20080813,2,0.49,1.012,2.82,0.0,13.0,30.2,25.6
20080814,3,0.56,1.0144,2.59,0.0,11.1,31.3,26.4
20080815,3,0.55,1.0058,2.55,0.0,10.9,36.1,27.4
20080816,6,0.67,1.0065,2.11,0.0,7.5,32.9,17.7
20080817,5,0.56,1.013,2.71,0.0,12.5,23.3,17.9
20080818,3,0.45,1.0171,2.75,0.0,13.0,27.3,20.8
20080819,1,0.46,1.0169,2.74,0.0,13.0,30.1,22.5
20080820,2,0.49,1.015,2.73,0.0,13.0,29.9,23.0
20080821,2,0.43,1.0186,2.69,0.0,12.8,30.6,24.1
20080822,4,0.44,1.015,2.57,0.0,11.9,31.8,25.5
20080823,6,0.56,1.0102,1.65,0.63,4.8,30.4,21.3
20080824,3,0.59,1.0122,2.06,0.0,7.8,22.6,18.1
20080825,4,0.49,1.0181,2.57,0.0,12.3,24.4,19.0
20080826,2,0.48,1.0214,2.61,0.0,12.8,27.6,21.1
20080827,2,0.51,1.0212,2.36,0.0,10.6,29.1,22.4
20080828,5,0.52,1.0173,2.13,0.0,8.8,29.8,22.9
20080829,4,0.5,1.0142,2.25,0.0,9.9,26.3,22.5
